고객번호,문구류구매횟수,문구류1,문구류2,문구류3,문구류4,문구류5,문구류6
441,3.0,0.0,0.0,3389.0,0.0,6877.0,0.0
442,12.0,439381.0,1030.0,5705.0,6518.0,5765.0,3324.0
443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,60.0,45266.0,336221.0,437630.0,64705.0,51479.0,295805.0
445,2.0,0.0,0.0,1582.0,2128.0,0.0,0.0
446,3.0,0.0,0.0,243699.0,0.0,0.0,1930.0
447,10.0,19583.0,38937.0,58863.0,43721.0,8091.0,42679.0
448,12.0,39264.0,127936.0,93435.0,4301.0,0.0,33564.0
449,1.0,2263.0,0.0,0.0,0.0,0.0,0.0
450,17.0,0.0,2678.0,5084.0,16984.0,39321.0,65220.0
451,39.0,68786.0,110426.0,84849.0,64651.0,117996.0,94151.0
452,61.0,7872.0,7303.0,164669.0,173893.0,32869.0,85572.0
453,1.0,0.0,13391.0,0.0,0.0,0.0,0.0
454,4.0,1968.0,0.0,0.0,25718.0,0.0,25093.0
455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,1.0,0.0,0.0,0.0,0.0,3388.0,0.0
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,1.0,0.0,0.0,0.0,0.0,0.0,30669.0
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,2.0,0.0,0.0,0.0,0.0,24171.0,23806.0
464,27.0,48120.0,13082.0,113772.0,10819.0,10619.0,16621.0
465,12.0,787.0,21838.0,28302.0,0.0,7586.0,965.0
466,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,4.0,47628.0,0.0,3277.0,0.0,0.0,0.0
469,1.0,0.0,0.0,29262.0,0.0,0.0,0.0
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,2.0,39264.0,0.0,2248.0,0.0,0.0,0.0
472,3.0,12792.0,0.0,0.0,16850.0,0.0,0.0
473,6.0,1279.0,2266.0,3955.0,2261.0,3236.0,0.0
474,48.0,100373.0,167964.0,96802.0,12725.0,25485.0,6927.0
475,12.0,8069.0,1339.0,81911.0,10057.0,0.0,86270.0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,41.0,260598.0,250002.0,216245.0,171072.0,432811.0,39463.0
478,6.0,1171.0,0.0,16540.0,0.0,0.0,0.0
479,5.0,0.0,33787.0,0.0,0.0,0.0,7882.0
480,12.0,5511.0,21817.0,0.0,2128.0,0.0,5361.0
481,6.0,24601.0,0.0,51632.0,1153.0,15170.0,1394.0
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,2.0,0.0,0.0,40673.0,4390.0,0.0,0.0
485,18.0,0.0,21807.0,84826.0,104736.0,92690.0,17050.0
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,5.0,0.0,5614.0,2938.0,0.0,0.0,2359.0
488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,13.0,5708.0,46148.0,63043.0,39730.0,85156.0,54152.0
490,4.0,0.0,0.0,0.0,0.0,30037.0,64769.0
491,2.0,974.0,12876.0,0.0,0.0,0.0,0.0
492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,1.0,0.0,5665.0,0.0,0.0,0.0,0.0
494,8.0,0.0,9786.0,30505.0,8425.0,75862.0,50400.0
495,6.0,4527.0,3090.0,2712.0,18623.0,1214.0,0.0
496,1.0,0.0,0.0,0.0,0.0,0.0,52009.0
497,14.0,19976.0,0.0,0.0,24254.0,2630.0,3860.0
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,4.0,0.0,23692.0,0.0,887.0,607.0,0.0
500,7.0,0.0,17306.0,0.0,8869.0,1517.0,1158.0
501,1.0,0.0,97755.0,0.0,0.0,0.0,0.0
502,9.0,0.0,70664.0,39543.0,7980.0,0.0,0.0
503,13.0,0.0,4635.0,0.0,90414.0,126622.0,89316.0
504,4.0,98307.0,0.0,0.0,0.0,5916.0,0.0
505,7.0,6298.0,0.0,4881.0,2350.0,3014.0,0.0
506,3.0,0.0,0.0,0.0,21284.0,0.0,3753.0
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,4.0,2165.0,29873.0,0.0,0.0,0.0,15441.0
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,5.0,6888.0,0.0,0.0,5764.0,15979.0,6970.0
511,34.0,35425.0,71693.0,9129.0,26339.0,3641.0,28718.0
512,1.0,0.0,1803.0,0.0,0.0,0.0,0.0
513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,2.0,0.0,0.0,0.0,0.0,0.0,4772.0
516,1.0,0.0,0.0,0.0,0.0,0.0,1072.0
517,3.0,0.0,0.0,0.0,2394.0,0.0,112167.0
518,1.0,0.0,0.0,2599.0,0.0,0.0,0.0
519,15.0,0.0,0.0,0.0,9179.0,26780.0,83106.0
520,4.0,0.0,15451.0,409680.0,150806.0,0.0,0.0
521,11.0,1673.0,0.0,0.0,51126.0,31959.0,9437.0
522,3.0,0.0,0.0,1808.0,3015.0,0.0,2574.0
523,3.0,0.0,1751.0,11524.0,0.0,0.0,0.0
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,10.0,0.0,29873.0,2147.0,25541.0,51579.0,49757.0
526,5.0,98307.0,30697.0,58637.0,0.0,75599.0,0.0
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,1.0,0.0,1339.0,0.0,0.0,0.0,0.0
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,6.0,11612.0,54801.0,293524.0,0.0,0.0,187767.0
533,5.0,0.0,742.0,2147.0,0.0,10113.0,1609.0
534,1.0,0.0,0.0,0.0,22171.0,0.0,0.0
535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,1.0,0.0,1339.0,0.0,0.0,0.0,0.0
538,2.0,0.0,23177.0,0.0,0.0,0.0,0.0
539,7.0,0.0,31212.0,0.0,39464.0,0.0,28310.0
540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,4.0,0.0,0.0,0.0,5411.0,0.0,36567.0
542,1.0,2755.0,0.0,0.0,0.0,0.0,0.0
543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,27.0,52489.0,160179.0,153427.0,88595.0,72615.0,58871.0
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,4.0,0.0,29852.0,0.0,0.0,36288.0,0.0
548,14.0,82907.0,28740.0,92644.0,47711.0,4551.0,0.0
549,9.0,58847.0,113207.0,0.0,23767.0,910.0,86645.0
550,66.0,162958.0,166770.0,307197.0,50240.0,93753.0,58445.0
551,2.0,0.0,0.0,1356.0,0.0,0.0,5576.0
552,2.0,19386.0,0.0,9038.0,0.0,0.0,0.0
553,2.0,5511.0,0.0,0.0,3193.0,0.0,0.0
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,2.0,0.0,4326.0,0.0,9046.0,0.0,0.0
556,17.0,9555.0,8034.0,7287.0,20840.0,63160.0,17640.0
557,2.0,0.0,0.0,1469.0,0.0,0.0,6649.0
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,2.0,1968.0,0.0,4293.0,0.0,0.0,0.0
562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,6.0,50187.0,27709.0,0.0,0.0,0.0,0.0
565,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,1.0,0.0,0.0,0.0,1508.0,0.0,0.0
568,2.0,6200.0,0.0,0.0,0.0,0.0,0.0
569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,3.0,14712.0,0.0,0.0,0.0,0.0,92972.0
572,1.0,0.0,0.0,0.0,0.0,2427.0,0.0
573,7.0,0.0,0.0,14235.0,10996.0,7970.0,0.0
574,4.0,3739.0,0.0,6044.0,0.0,8293.0,0.0
575,13.0,15745.0,32654.0,30109.0,52368.0,23767.0,23591.0
576,37.0,55826.0,150145.0,243608.0,391450.0,8091.0,351406.0
577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,3.0,0.0,0.0,0.0,12239.0,1365.0,0.0
579,2.0,0.0,1751.0,0.0,0.0,2984.0,0.0
580,3.0,2952.0,0.0,5423.0,0.0,0.0,2145.0
581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,1.0,0.0,0.0,0.0,2572.0,0.0,0.0
584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,1.0,0.0,0.0,0.0,39287.0,0.0,0.0
586,9.0,0.0,90442.0,0.0,0.0,13552.0,31420.0
587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,12.0,62980.0,0.0,7909.0,34587.0,37420.0,27988.0
589,6.0,3543.0,4687.0,0.0,0.0,1922.0,2574.0
590,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,8.0,3444.0,4666.0,4508.0,3104.0,12035.0,0.0
592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,1.0,0.0,0.0,0.0,0.0,1922.0,0.0
594,14.0,36312.0,0.0,268611.0,52855.0,0.0,20160.0
595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,7.0,86990.0,0.0,0.0,0.0,0.0,0.0
597,1.0,0.0,0.0,0.0,0.0,0.0,34100.0
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,13.0,53138.0,0.0,11920.0,0.0,30776.0,16622.0
601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,1.0,0.0,0.0,0.0,2661.0,0.0,0.0
604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,1.0,0.0,0.0,0.0,0.0,3014.0,0.0
606,15.0,102047.0,21426.0,152298.0,137105.0,0.0,70346.0
607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,12.0,93780.0,0.0,1808.0,42391.0,2377.0,7249.0
609,2.0,0.0,1442.0,0.0,0.0,1618.0,0.0
610,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,10.0,45365.0,35538.0,34651.0,136307.0,4045.0,0.0
613,9.0,0.0,4800.0,33329.0,40528.0,5239.0,0.0
614,9.0,28538.0,0.0,75584.0,37514.0,37420.0,0.0
615,1.0,0.0,0.0,0.0,1153.0,0.0,0.0
616,6.0,0.0,1133.0,37013.0,0.0,0.0,3431.0
617,5.0,0.0,0.0,8361.0,4168.0,0.0,230553.0
618,19.0,7774.0,38422.0,39882.0,56935.0,41669.0,23913.0
619,8.0,40937.0,23692.0,0.0,41326.0,37116.0,1609.0
620,6.0,18058.0,0.0,0.0,0.0,0.0,17372.0
621,3.0,3248.0,0.0,0.0,0.0,0.0,3646.0
622,2.0,0.0,6180.0,0.0,0.0,0.0,0.0
623,54.0,38920.0,43418.0,51688.0,23370.0,17495.0,26648.0
624,1.0,0.0,0.0,0.0,0.0,3439.0,0.0
625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,1.0,0.0,0.0,2147.0,0.0,0.0,0.0
627,4.0,0.0,6376.0,4519.0,0.0,37420.0,0.0
628,1.0,0.0,0.0,0.0,1774.0,0.0,0.0
629,11.0,7577.0,10270.0,3050.0,2882.0,1517.0,60373.0
630,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,10.0,0.0,0.0,0.0,82298.0,42072.0,0.0
632,9.0,0.0,0.0,36606.0,73076.0,0.0,0.0
633,1.0,0.0,0.0,0.0,2040.0,0.0,0.0
634,4.0,68589.0,10301.0,87673.0,0.0,1214.0,0.0
635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,2.0,0.0,2050.0,0.0,0.0,0.0,0.0
637,21.0,293238.0,176557.0,0.0,164340.0,2933.0,9329.0
638,1.0,0.0,1648.0,0.0,0.0,0.0,0.0
639,2.0,166896.0,0.0,0.0,0.0,0.0,0.0
640,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,2.0,0.0,0.0,0.0,8690.0,0.0,0.0
644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,4.0,24503.0,37650.0,0.0,0.0,0.0,22305.0
646,1.0,0.0,464.0,0.0,0.0,0.0,0.0
647,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,16.0,0.0,73033.0,0.0,0.0,39545.0,48256.0
650,2.0,19484.0,0.0,0.0,35296.0,0.0,0.0
651,2.0,0.0,82407.0,0.0,0.0,3641.0,0.0
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,10.0,7184.0,113000.0,0.0,0.0,3034.0,42969.0
654,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,2.0,0.0,0.0,15704.0,15608.0,0.0,0.0
657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,2.0,0.0,0.0,0.0,3370.0,3641.0,0.0
659,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,6.0,9841.0,0.0,25421.0,7494.0,0.0,5361.0
662,5.0,16532.0,0.0,5061.0,5321.0,0.0,4933.0
663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,4.0,0.0,120006.0,0.0,55693.0,0.0,0.0
665,9.0,0.0,0.0,0.0,12726.0,15879.0,2895.0
666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,3.0,0.0,26885.0,18077.0,1330.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,2.0,0.0,0.0,3389.0,1596.0,0.0,0.0
671,2.0,1791.0,0.0,0.0,0.0,0.0,0.0
672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,5.0,0.0,234860.0,0.0,0.0,0.0,423575.0
674,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,6.0,0.0,42336.0,0.0,4878.0,0.0,21340.0
676,19.0,108344.0,16790.0,242005.0,199627.0,29329.0,116349.0
677,16.0,10923.0,21426.0,4859.0,4257.0,6473.0,0.0
678,6.0,5235.0,1957.0,2938.0,11174.0,0.0,5898.0
679,1.0,0.0,0.0,0.0,5303.0,0.0,0.0
680,22.0,372564.0,235631.0,142231.0,3991.0,180122.0,1180.0
681,2.0,11317.0,0.0,6779.0,0.0,0.0,0.0
682,2.0,0.0,0.0,0.0,7006.0,0.0,2659.0
683,3.0,30506.0,0.0,0.0,887.0,0.0,3753.0
684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,2.0,0.0,0.0,0.0,0.0,0.0,31098.0
686,2.0,0.0,0.0,41803.0,0.0,0.0,0.0
687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,9.0,984.0,0.0,0.0,0.0,62653.0,0.0
689,4.0,0.0,0.0,0.0,21285.0,44499.0,0.0
690,7.0,0.0,0.0,56875.0,0.0,54502.0,31087.0
691,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,5.0,1525.0,4532.0,4632.0,1242.0,0.0,0.0
693,3.0,0.0,0.0,33668.0,186058.0,0.0,0.0
694,3.0,0.0,100948.0,0.0,18623.0,0.0,0.0
695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,1.0,0.0,0.0,0.0,10642.0,0.0,0.0
698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,6.0,7676.0,4120.0,32651.0,28024.0,3034.0,0.0
700,4.0,6888.0,0.0,0.0,3458.0,0.0,1072.0
701,2.0,0.0,49444.0,0.0,0.0,0.0,37532.0
702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,1.0,0.0,0.0,0.0,23945.0,0.0,0.0
704,1.0,0.0,0.0,22596.0,0.0,0.0,0.0
705,3.0,0.0,0.0,0.0,2394.0,0.0,8043.0
706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,1.0,0.0,0.0,0.0,0.0,0.0,28417.0
709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,7.0,0.0,12361.0,24856.0,19484.0,5856.0,3742.0
711,5.0,59043.0,3914.0,0.0,0.0,64322.0,0.0
712,1.0,9841.0,0.0,0.0,0.0,0.0,0.0
713,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,1.0,0.0,0.0,0.0,2128.0,0.0,0.0
717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,16.0,12301.0,23898.0,6892.0,29266.0,10317.0,31956.0
720,4.0,1968.0,0.0,3728.0,0.0,9911.0,1930.0
721,8.0,935.0,9476.0,7231.0,0.0,0.0,1501.0
722,4.0,11612.0,0.0,0.0,0.0,0.0,0.0
723,2.0,0.0,5871.0,0.0,0.0,0.0,0.0
724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,6.0,0.0,0.0,1582.0,4842.0,3034.0,2574.0
726,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,2.0,0.0,0.0,8700.0,0.0,0.0,0.0
728,3.0,0.0,0.0,29353.0,0.0,0.0,9640.0
729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,19.0,105481.0,24516.0,73663.0,147817.0,13856.0,12439.0
731,8.0,9054.0,0.0,2260.0,1330.0,0.0,3110.0
732,3.0,0.0,0.0,0.0,3281.0,22553.0,0.0
733,18.0,79333.0,8961.0,8135.0,9578.0,14462.0,3753.0
734,1.0,0.0,0.0,4406.0,0.0,0.0,0.0
735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,2.0,1968.0,0.0,0.0,0.0,0.0,1555.0
738,2.0,0.0,0.0,0.0,13214.0,1618.0,0.0
739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,14.0,2263.0,0.0,10824.0,2217.0,30898.0,2037.0
741,4.0,0.0,5047.0,47429.0,0.0,0.0,0.0
742,6.0,0.0,0.0,4723.0,13115.0,0.0,0.0
743,24.0,14515.0,31315.0,112280.0,9400.0,15170.0,15443.0
744,3.0,0.0,0.0,0.0,0.0,5482.0,1716.0
745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,4.0,31293.0,0.0,4519.0,0.0,1466.0,0.0
748,2.0,0.0,0.0,0.0,49042.0,0.0,0.0
749,6.0,3739.0,6695.0,4406.0,0.0,0.0,0.0
750,1.0,0.0,66853.0,0.0,0.0,0.0,0.0
751,2.0,0.0,1391.0,0.0,0.0,0.0,676.0
752,5.0,65637.0,18088.0,0.0,0.0,0.0,0.0
753,3.0,0.0,0.0,1808.0,0.0,1618.0,3217.0
754,1.0,0.0,0.0,0.0,0.0,0.0,5737.0
755,10.0,28636.0,1339.0,25195.0,0.0,7990.0,1072.0
756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,10.0,2096.0,4532.0,38301.0,5587.0,25122.0,0.0
759,1.0,0.0,0.0,0.0,0.0,0.0,27774.0
760,5.0,0.0,0.0,0.0,15076.0,4855.0,5040.0
761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,4.0,7282.0,0.0,0.0,0.0,0.0,2144.0
763,4.0,0.0,37867.0,0.0,0.0,0.0,16085.0
764,3.0,0.0,0.0,1729.0,2199.0,2731.0,0.0
765,2.0,19386.0,0.0,0.0,7095.0,0.0,0.0
766,32.0,32671.0,107593.0,62706.0,16495.0,44348.0,17566.0
767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,13.0,0.0,40586.0,4971.0,36537.0,11074.0,20375.0
770,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,1.0,787.0,0.0,0.0,0.0,0.0,0.0
772,3.0,0.0,0.0,0.0,0.0,9911.0,29167.0
773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,24.0,67408.0,17511.0,398145.0,47074.0,44601.0,729.0
775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,52.0,62841.0,180511.0,47791.0,254256.0,199441.0,111597.0
777,1.0,0.0,0.0,0.0,0.0,49354.0,0.0
778,10.0,5313.0,0.0,4745.0,0.0,23919.0,1072.0
779,10.0,3326.0,3090.0,13761.0,5498.0,0.0,0.0
780,2.0,0.0,1957.0,1017.0,0.0,0.0,0.0
781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
782,10.0,0.0,12702.0,1469.0,0.0,5857.0,911.0
783,2.0,0.0,102803.0,0.0,101897.0,0.0,0.0
784,1.0,0.0,0.0,0.0,0.0,0.0,39033.0
785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,3.0,0.0,0.0,22370.0,0.0,7484.0,0.0
787,2.0,0.0,0.0,25760.0,0.0,0.0,0.0
788,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,2.0,0.0,0.0,9038.0,2661.0,0.0,0.0
790,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,13.0,0.0,15451.0,235678.0,210180.0,95068.0,82356.0
793,4.0,0.0,1133.0,0.0,5259.0,3337.0,0.0
794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,34.0,25978.0,191597.0,75583.0,122739.0,312914.0,113991.0
796,1.0,0.0,0.0,0.0,5321.0,0.0,0.0
797,12.0,34620.0,2472.0,15704.0,6784.0,6573.0,12439.0
798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,1.0,0.0,0.0,0.0,4789.0,0.0,0.0
801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,1.0,0.0,3296.0,0.0,0.0,0.0,0.0
803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,1.0,0.0,41100.0,0.0,0.0,0.0,0.0
808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,5.0,1624.0,927.0,0.0,6961.0,0.0,0.0
810,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,1.0,0.0,0.0,56377.0,0.0,0.0,0.0
812,1.0,25487.0,0.0,0.0,0.0,0.0,0.0
813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,7.0,0.0,12475.0,4293.0,0.0,11934.0,40427.0
815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,2.0,0.0,0.0,0.0,6031.0,0.0,0.0
817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,5.0,6751.0,0.0,0.0,0.0,12188.0,17050.0
821,3.0,6387.0,0.0,7332.0,0.0,0.0,6959.0
822,3.0,0.0,1628.0,0.0,0.0,0.0,21662.0
823,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,12.0,52353.0,0.0,4519.0,1206.0,14867.0,40535.0
825,3.0,0.0,0.0,0.0,70770.0,57344.0,0.0
826,31.0,90220.0,96488.0,2655.0,1685.0,900.0,0.0
827,11.0,6396.0,29357.0,0.0,29975.0,6776.0,38788.0
828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,6.0,1968.0,3245.0,6440.0,9090.0,0.0,0.0
830,1.0,0.0,0.0,0.0,842.0,0.0,0.0
831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,1.0,0.0,12876.0,0.0,0.0,0.0,0.0
833,2.0,0.0,0.0,0.0,0.0,1669.0,4397.0
834,11.0,787.0,10713.0,19095.0,14012.0,3186.0,0.0
835,31.0,6495.0,45632.0,78351.0,8292.0,120502.0,85551.0
836,1.0,0.0,0.0,0.0,0.0,1618.0,0.0
837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,14.0,0.0,0.0,4124.0,4257.0,1851.0,32738.0
840,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,2.0,4920.0,0.0,38752.0,0.0,0.0,0.0
843,11.0,12301.0,24000.0,13557.0,1064.0,3337.0,0.0
844,8.0,51466.0,34302.0,27115.0,27714.0,1011.0,49113.0
845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,1.0,0.0,0.0,0.0,0.0,0.0,29918.0
847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,12.0,19287.0,1803.0,0.0,78839.0,30442.0,3002.0
850,4.0,0.0,0.0,0.0,0.0,7028.0,8365.0
851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,4.0,0.0,0.0,53462.0,2128.0,1820.0,0.0
855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,27.0,15548.0,228433.0,153622.0,26428.0,36308.0,117626.0
857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,9.0,163058.0,16914.0,0.0,20619.0,0.0,0.0
859,3.0,0.0,0.0,0.0,842.0,3439.0,3003.0
860,2.0,1427.0,0.0,0.0,1685.0,0.0,0.0
861,13.0,138555.0,8241.0,131272.0,26516.0,0.0,36245.0
862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,33.0,4133.0,28430.0,0.0,11777.0,4247.0,64309.0
865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,3.0,0.0,24928.0,0.0,0.0,0.0,0.0
868,2.0,18697.0,0.0,50615.0,0.0,0.0,0.0
869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,1.0,0.0,0.0,0.0,3991.0,0.0,0.0
871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,0.0,0.0,0.0,0.0,0.0,0.0,0.0
873,2.0,0.0,0.0,0.0,0.0,13451.0,0.0
874,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875,113.0,222395.0,292060.0,593230.0,192799.0,517774.0,326334.0
876,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,11.0,7184.0,2019.0,2316.0,2927.0,6341.0,1394.0
878,15.0,84540.0,0.0,79086.0,0.0,12743.0,0.0
