고객번호,기호품구매횟수,기호품1,기호품2,기호품3,기호품4,기호품5,기호품6
400,25.0,36253.0,239505.0,52276.0,28565.0,31655.0,22744.0
401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,18.0,18933.0,4326.0,25546.0,0.0,12703.0,14627.0
403,32.0,65637.0,6696.0,69597.0,115333.0,8010.0,56963.0
404,31.0,68786.0,120314.0,8869.0,34721.0,93136.0,69659.0
405,7.0,25684.0,0.0,19206.0,11351.0,8900.0,13726.0
406,35.0,21256.0,8159.0,18145.0,39836.0,28440.0,25371.0
407,22.0,5228580.0,0.0,6514183.0,24991.0,2022713.0,43751.0
408,4.0,5363.0,0.0,5649.0,0.0,21238.0,0.0
409,23.0,16040.0,69840.0,41487.0,185775.0,99599.0,36985.0
410,10.0,9841.0,30017.0,0.0,5321.0,8213.0,16964.0
411,43.0,63273.0,56470.0,54231.0,43276.0,14158.0,31097.0
412,94.0,95649.0,90573.0,108801.0,124359.0,117550.0,145012.0
413,17.0,64651.0,55521.0,19207.0,16406.0,22290.0,4011.0
414,18.0,118815.0,54276.0,1808.0,13843.0,15170.0,10402.0
415,114.0,39844.0,106458.0,129352.0,39492.0,94980.0,89919.0
416,6.0,6888.0,4635.0,101457.0,23865.0,0.0,0.0
417,9.0,3936.0,0.0,19659.0,13746.0,9102.0,14799.0
418,17.0,22436.0,56819.0,111715.0,34011.0,43135.0,0.0
419,40.0,43004.0,297436.0,82476.0,77156.0,19216.0,69155.0
420,13.0,0.0,23795.0,6553.0,43011.0,9202.0,10767.0
421,173.0,211993.0,261013.0,257054.0,213315.0,304407.0,352780.0
422,29.0,12989.0,64793.0,87786.0,94537.0,49151.0,73456.0
423,36.0,151939.0,31211.0,128006.0,22171.0,7585.0,37852.0
424,893.0,242666.0,242923.0,239318.0,126313.0,182509.0,250274.0
425,12.0,59240.0,39700.0,0.0,25452.0,41668.0,25522.0
426,15.0,0.0,35435.0,20450.0,66760.0,19216.0,18444.0
427,4.0,5412.0,0.0,1695.0,8868.0,0.0,3217.0
428,82.0,510134.0,272418.0,242003.0,129478.0,98121.0,83214.0
429,38.0,65097.0,64484.0,61461.0,63587.0,39747.0,27880.0
430,38.0,263667.0,427384.0,13558.0,4434.0,1166600.0,15549.0
431,20.0,3149.0,3296.0,44966.0,91361.0,33072.0,17372.0
432,17.0,9053.0,2215.0,33669.0,22171.0,34387.0,54.0
433,20.0,13452.0,0.0,0.0,21080.0,28297.0,38198.0
434,48.0,176048.0,100537.0,77053.0,76179.0,53400.0,102838.0
435,33.0,9928.0,20879.0,2587.0,4859.0,3125.0,6091.0
436,6.0,0.0,0.0,67789.0,0.0,16687.0,43752.0
437,6.0,0.0,0.0,3050.0,878.0,0.0,8514.0
438,13.0,5904.0,68397.0,29601.0,43526.0,0.0,10723.0
439,40.0,1279.0,48857.0,62612.0,18994.0,95756.0,16181.0
440,24.0,984.0,16481.0,25081.0,20220.0,30866.0,18445.0
441,7.0,33439.0,7829.0,0.0,12416.0,0.0,0.0
442,22.0,27278.0,74528.0,0.0,37026.0,26720.0,129269.0
443,6.0,8856.0,1957.0,7231.0,0.0,8283.0,0.0
444,39.0,129896.0,65802.0,278805.0,50994.0,276910.0,106632.0
445,4.0,18785.0,2503.0,0.0,0.0,0.0,0.0
446,18.0,101633.0,7674.0,9705.0,14845.0,71301.0,0.0
447,5.0,10825.0,11640.0,0.0,7130.0,0.0,16085.0
448,3.0,0.0,26370.0,0.0,0.0,0.0,0.0
449,7.0,2460.0,16069.0,0.0,922.0,13452.0,1115.0
450,5.0,3247.0,26473.0,0.0,0.0,0.0,0.0
451,53.0,59122.0,1788435.0,718333.0,682510.0,50760.0,1994768.0
452,10.0,0.0,7777.0,14236.0,0.0,8929.0,9329.0
453,25.0,36213.0,3090.0,30844.0,219670.0,37977.0,169322.0
454,7.0,19484.0,8344.0,95514.0,0.0,10164.0,0.0
455,113.0,167736.0,187215.0,186416.0,164151.0,158671.0,125999.0
456,87.0,523635.0,166533.0,156524.0,53920.0,100944.0,79620.0
457,262.0,1364403.0,1045746.0,728815.0,801425.0,361763.0,631455.0
458,10.0,0.0,0.0,0.0,12860.0,25182.0,8407.0
459,49.0,111885.0,105532.0,41578.0,58976.0,69580.0,100800.0
461,30.0,0.0,2575.0,24788.0,25940.0,4450.0,164067.0
462,3.0,15745.0,4120.0,0.0,0.0,0.0,0.0
463,22.0,130565.0,91019.0,188113.0,137282.0,29531.0,41607.0
464,102.0,47934.0,107387.0,77540.0,61433.0,113067.0,44888.0
465,18.0,6839.0,67779.0,58727.0,4168.0,79583.0,6112.0
466,11.0,47235.0,39833.0,54118.0,22082.0,22300.0,21447.0
467,66.0,62575.0,105345.0,100214.0,127209.0,96989.0,132541.0
468,32.0,17418.0,48414.0,218053.0,100036.0,191552.0,39591.0
469,36.0,82662.0,58302.0,76713.0,80170.0,10720.0,53833.0
470,55.0,26363.0,23167.0,30629.0,20469.0,9759.0,71867.0
471,41.0,0.0,192616.0,694535.0,295051.0,38837.0,404808.0
472,15.0,19189.0,12155.0,38357.0,18801.0,13441.0,17479.0
473,76.0,136823.0,101486.0,148660.0,123858.0,131903.0,97485.0
474,17.0,14957.0,11537.0,28358.0,29531.0,0.0,31183.0
475,21.0,29600.0,30470.0,106472.0,20326.0,38836.0,55976.0
476,13.0,87433.0,23177.0,5536.0,12150.0,22756.0,2681.0
477,15.0,64770.0,52019.0,215409.0,16859.0,115901.0,0.0
478,6.0,3444.0,6881.0,32764.0,38240.0,0.0,0.0
479,15.0,1968.0,5768.0,4553.0,14021.0,31665.0,15066.0
480,10.0,20026.0,1288.0,57337.0,0.0,16040.0,25522.0
481,80.0,634558.0,270294.0,285390.0,238113.0,451569.0,171573.0
482,10.0,3740.0,14885.0,0.0,27181.0,0.0,0.0
483,25.0,11612.0,26472.0,39091.0,46737.0,8597.0,9759.0
484,9.0,7774.0,0.0,3389.0,4967.0,78886.0,0.0
485,26.0,256049.0,26164.0,36944.0,6208.0,83285.0,49221.0
486,2.0,9841.0,0.0,3389.0,0.0,0.0,0.0
487,7.0,0.0,23846.0,0.0,27252.0,7282.0,13511.0
488,327.0,146076.0,202369.0,334215.0,272186.0,257582.0,179998.0
489,59.0,12399.0,25752.0,59881.0,49396.0,42172.0,56836.0
490,22.0,31155.0,55202.0,14981.0,18890.0,7100.0,27774.0
491,104.0,441710.0,67613.0,168692.0,70432.0,24020.0,108017.0
492,25.0,38890.0,14422.0,90327.0,14101.0,17830.0,0.0
493,142.0,86072.0,70022.0,93798.0,81030.0,136301.0,184088.0
494,21.0,19484.0,46807.0,32086.0,37531.0,4753.0,25501.0
495,43.0,38409.0,10414.0,12484.0,0.0,4571.0,13832.0
496,8.0,21649.0,7210.0,10169.0,7449.0,9102.0,16085.0
497,21.0,33212.0,7107.0,22936.0,26241.0,74942.0,14981.0
498,13.0,35229.0,26061.0,0.0,34002.0,31413.0,30015.0
499,16.0,55452.0,26988.0,3627.0,2847.0,43913.0,51258.0
500,59.0,45718.0,115790.0,54749.0,62177.0,13501.0,13082.0
501,1.0,0.0,0.0,0.0,0.0,7079.0,0.0
502,116.0,563568.0,545990.0,738509.0,831987.0,104707.0,1081885.0
503,55.0,71441.0,125527.0,23590.0,116991.0,136595.0,60319.0
504,20.0,6357.0,28162.0,28178.0,12380.0,23503.0,9233.0
505,26.0,40238.0,32230.0,6958.0,13196.0,25962.0,11324.0
506,13.0,0.0,5408.0,1469.0,4434.0,28318.0,4460.0
507,25.0,29324.0,45560.0,49474.0,68995.0,53299.0,0.0
508,5.0,0.0,20396.0,19094.0,0.0,6574.0,24128.0
509,12.0,18687.0,0.0,224832.0,50106.0,0.0,16944.0
510,13.0,12497.0,53668.0,0.0,129335.0,6068.0,2466.0
511,18.0,18087.0,22167.0,22483.0,18623.0,28511.0,33350.0
512,5.0,3543.0,14627.0,13445.0,0.0,0.0,12493.0
513,17.0,14367.0,92707.0,6778.0,13305.0,2528.0,81498.0
514,14.0,17811.0,0.0,4972.0,9640.0,4500.0,9298.0
515,20.0,61011.0,92914.0,64850.0,117816.0,69178.0,31098.0
516,55.0,31980.0,74918.0,12077.0,77751.0,81668.0,11860.0
517,132.0,117496.0,323769.0,283649.0,225824.0,177066.0,108756.0
518,28.0,27357.0,206223.0,15299.0,55516.0,51710.0,8364.0
519,21.0,2460.0,5150.0,0.0,60705.0,57920.0,52170.0
520,11.0,12793.0,12670.0,39430.0,14189.0,24576.0,16300.0
521,43.0,666332.0,186074.0,7513.0,30188.0,238609.0,253029.0
522,35.0,17517.0,48723.0,57348.0,51879.0,147597.0,108477.0
523,35.0,273174.0,189742.0,155846.0,36253.0,159347.0,0.0
524,27.0,56780.0,32840.0,29398.0,10022.0,50862.0,20632.0
525,47.0,105491.0,4779.0,98520.0,83081.0,112815.0,56095.0
526,155.0,69831.0,105820.0,75562.0,154582.0,92985.0,97593.0
527,440.0,2932.0,67719.0,319306.0,228470.0,141673.0,168483.0
528,3.0,0.0,0.0,0.0,36804.0,9102.0,15334.0
529,23.0,51526.0,41008.0,48671.0,26640.0,69581.0,17479.0
530,55.0,35917.0,82918.0,33329.0,55426.0,46119.0,291141.0
531,17.0,3149.0,52638.0,15140.0,0.0,0.0,54368.0
532,12.0,6888.0,10301.0,18529.0,0.0,21482.0,5898.0
533,31.0,38064.0,56088.0,73585.0,51686.0,58689.0,63365.0
534,4.0,3936.0,4120.0,4519.0,0.0,7079.0,0.0
535,6.0,3218.0,0.0,0.0,5498.0,6978.0,0.0
536,50.0,204092.0,73754.0,10733.0,94227.0,58254.0,41822.0
537,13.0,21472.0,19437.0,2113.0,0.0,21623.0,3861.0
538,43.0,119562.0,43160.0,62592.0,84516.0,41669.0,90184.0
539,15.0,19190.0,0.0,0.0,18624.0,35397.0,20910.0
540,47.0,53119.0,67542.0,43860.0,32459.0,57911.0,100198.0
541,40.0,47511.0,22518.0,59938.0,23936.0,13168.0,57640.0
542,26.0,30506.0,7725.0,55925.0,15077.0,30845.0,25628.0
543,21.0,16729.0,50269.0,22596.0,0.0,49646.0,28191.0
544,6.0,4822.0,0.0,0.0,23058.0,66750.0,11260.0
545,7.0,5707.0,0.0,0.0,17027.0,6573.0,6434.0
546,12.0,415665.0,13494.0,44288.0,9755.0,17193.0,21125.0
547,35.0,0.0,126176.0,417509.0,203849.0,37289.0,161365.0
548,26.0,1171.0,14514.0,309579.0,6829.0,109924.0,53466.0
549,18.0,69769.0,14215.0,0.0,0.0,2832.0,57691.0
550,33.0,47235.0,0.0,85901.0,23059.0,124416.0,22198.0
551,37.0,40051.0,43191.0,13841.0,31864.0,8445.0,44931.0
552,32.0,11416.0,73909.0,39204.0,10199.0,28854.0,29490.0
553,23.0,5019.0,42233.0,26551.0,17736.0,11327.0,74421.0
554,6.0,9043.0,0.0,0.0,11529.0,12642.0,10723.0
555,45.0,66227.0,93111.0,45418.0,134702.0,27357.0,76758.0
556,43.0,19387.0,15215.0,38469.0,143048.0,42335.0,50400.0
557,17.0,27406.0,2163.0,26980.0,11032.0,13937.0,24653.0
558,29.0,74887.0,56551.0,102812.0,20929.0,50669.0,80424.0
559,12.0,66915.0,5150.0,27002.0,39908.0,19216.0,11260.0
560,12.0,36568.0,15451.0,25827.0,3104.0,6068.0,12868.0
561,34.0,5314.0,31912.0,50524.0,34497.0,96081.0,19559.0
562,40.0,74642.0,56756.0,19319.0,40751.0,25485.0,26390.0
563,39.0,61936.0,63052.0,52761.0,25275.0,64697.0,57660.0
564,48.0,61996.0,72260.0,83809.0,65131.0,30897.0,23806.0
565,5.0,0.0,0.0,0.0,10420.0,0.0,6595.0
566,6.0,1732.0,123610.0,0.0,0.0,8090.0,23591.0
567,45.0,59336.0,20600.0,20223.0,61847.0,143624.0,33029.0
568,24.0,8857.0,60312.0,71743.0,39641.0,97495.0,17511.0
569,46.0,89058.0,73724.0,54445.0,65716.0,52713.0,74603.0
570,40.0,36980.0,70367.0,56275.0,49573.0,63655.0,28997.0
571,22.0,14761.0,31314.0,5197.0,28200.0,18205.0,15870.0
572,7.0,13088.0,0.0,6779.0,16185.0,10619.0,10723.0
573,41.0,0.0,0.0,355482.0,67108.0,211050.0,324479.0
574,25.0,47727.0,77670.0,75347.0,39766.0,107103.0,39139.0
575,47.0,62479.0,97794.0,96259.0,60509.0,60025.0,62303.0
576,21.0,59535.0,7159.0,22201.0,54797.0,4551.0,74893.0
577,42.0,42107.0,37083.0,27680.0,79906.0,50669.0,95181.0
578,11.0,21649.0,16172.0,11163.0,29001.0,23666.0,4397.0
579,180.0,68093.0,77248.0,64850.0,49063.0,58490.0,98017.0
580,49.0,90927.0,42800.0,127725.0,0.0,250801.0,42894.0
581,53.0,73863.0,40750.0,101230.0,83762.0,65121.0,80222.0
582,26.0,31981.0,63144.0,49259.0,16406.0,15170.0,103052.0
583,139.0,64364.0,75777.0,51396.0,95052.0,198871.0,77651.0
584,27.0,37777.0,19571.0,46367.0,33523.0,20469.0,24985.0
585,33.0,2952.0,135950.0,54773.0,128220.0,140678.0,227230.0
586,3.0,0.0,0.0,14687.0,0.0,0.0,1630.0
587,18.0,115922.0,18542.0,39205.0,51436.0,54613.0,6070.0
588,89.0,134796.0,206306.0,82362.0,100248.0,49647.0,242134.0
589,27.0,23616.0,19158.0,9942.0,3370.0,27307.0,23484.0
590,37.0,30209.0,16470.0,42775.0,23784.0,14958.0,22283.0
591,16.0,15992.0,0.0,16608.0,12097.0,4035.0,15796.0
592,20.0,17565.0,2884.0,33104.0,14810.0,204535.0,17264.0
593,5.0,0.0,19572.0,0.0,28060.0,0.0,12868.0
594,33.0,37099.0,61806.0,170352.0,92745.0,30342.0,113603.0
595,14.0,6888.0,5150.0,2994.0,35032.0,15686.0,4246.0
596,56.0,58630.0,117625.0,177041.0,72277.0,19965.0,82367.0
597,16.0,29423.0,25093.0,23026.0,29264.0,10458.0,0.0
598,100.0,78082.0,92706.0,116313.0,147971.0,60509.0,37211.0
599,33.0,27690.0,122580.0,46435.0,39021.0,203726.0,46968.0
600,53.0,143850.0,79440.0,238208.0,45123.0,74831.0,90110.0
601,11.0,2952.0,5459.0,43158.0,887.0,20531.0,10401.0
602,14.0,39165.0,29666.0,61235.0,0.0,29955.0,17801.0
603,28.0,58649.0,65347.0,39296.0,17293.0,49375.0,15807.0
604,12.0,0.0,25237.0,10733.0,19953.0,30341.0,10724.0
605,122.0,82235.0,91749.0,87039.0,109994.0,108335.0,118064.0
606,22.0,6180.0,187547.0,40109.0,9383.0,34821.0,0.0
607,15.0,37650.0,6963.0,15535.0,22250.0,15018.0,21018.0
608,36.0,60203.0,152454.0,14236.0,102146.0,44450.0,143309.0
609,10.0,10608.0,0.0,38391.0,18624.0,22048.0,77691.0
610,25.0,0.0,30905.0,86432.0,0.0,30494.0,0.0
611,28.0,0.0,359458.0,36108.0,54018.0,443722.0,159564.0
612,46.0,26372.0,52327.0,128572.0,154486.0,41667.0,0.0
613,16.0,127435.0,25752.0,7004.0,12327.0,7029.0,83986.0
614,5.0,6593.0,8241.0,18077.0,0.0,0.0,77209.0
615,24.0,0.0,6839.0,13523.0,13098.0,79028.0,54358.0
616,33.0,15183.0,6459.0,70637.0,16086.0,5208.0,9544.0
617,29.0,0.0,21632.0,0.0,20999.0,50751.0,33993.0
618,40.0,17713.0,15431.0,92092.0,124856.0,43893.0,20106.0
619,44.0,31656.0,26986.0,29815.0,42665.0,85559.0,54957.0
620,8.0,45857.0,27606.0,4519.0,0.0,13148.0,22412.0
621,80.0,188944.0,50981.0,177833.0,94299.0,45793.0,47729.0
622,2.0,0.0,0.0,15523.0,0.0,0.0,0.0
623,46.0,28242.0,33684.0,9038.0,97861.0,65132.0,149309.0
624,7.0,20370.0,9580.0,18812.0,15520.0,19358.0,0.0
625,165.0,51759.0,95176.0,111735.0,99911.0,90719.0,98658.0
626,15.0,58994.0,34920.0,40334.0,0.0,75052.0,52866.0
627,23.0,208915.0,34705.0,5536.0,82742.0,9608.0,19302.0
628,21.0,8758.0,0.0,10157.0,0.0,26384.0,35011.0
629,15.0,15745.0,70509.0,157383.0,62788.0,68772.0,0.0
630,12.0,6691.0,20602.0,565.0,0.0,26579.0,29157.0
631,16.0,23008.0,0.0,43159.0,58425.0,0.0,25071.0
632,11.0,19090.0,0.0,6779.0,10774.0,2528.0,1072.0
633,29.0,18697.0,15967.0,12766.0,18004.0,71785.0,69005.0
634,33.0,60518.0,41986.0,13286.0,31039.0,15676.0,78332.0
635,44.0,33261.0,20044.0,5603.0,36518.0,34467.0,16204.0
636,38.0,26657.0,91843.0,30460.0,7875.0,1011.0,86214.0
637,31.0,39953.0,0.0,62840.0,152545.0,11186.0,194138.0
638,29.0,71521.0,32706.0,176251.0,30356.0,65353.0,31312.0
639,46.0,13953.0,53379.0,53440.0,25274.0,82242.0,31955.0
640,26.0,43396.0,33623.0,33318.0,52119.0,44803.0,40599.0
641,2.0,0.0,8447.0,11298.0,0.0,0.0,0.0
642,33.0,161444.0,282533.0,417757.0,272455.0,451571.0,163553.0
643,28.0,25781.0,19571.0,37396.0,15504.0,16687.0,12868.0
644,23.0,13777.0,9786.0,34911.0,21373.0,50416.0,29919.0
645,17.0,6386.0,1329.0,18868.0,36715.0,93013.0,98655.0
646,11.0,47107.0,0.0,25760.0,0.0,10518.0,41478.0
647,415.0,124148.0,130127.0,235793.0,110484.0,249612.0,330067.0
648,10.0,15055.0,15863.0,0.0,16939.0,0.0,13404.0
649,17.0,76756.0,6160.0,2260.0,3991.0,53601.0,18765.0
650,33.0,51763.0,49650.0,37430.0,24920.0,27610.0,99138.0
651,20.0,9841.0,25134.0,12767.0,12416.0,68934.0,17747.0
652,8.0,0.0,25753.0,11863.0,68729.0,0.0,65413.0
653,41.0,88319.0,41286.0,50560.0,69653.0,70269.0,58336.0
654,20.0,19189.0,0.0,48243.0,39465.0,3034.0,154460.0
655,69.0,157810.0,76113.0,337653.0,131270.0,49375.0,40653.0
656,18.0,28536.0,11846.0,43498.0,8425.0,0.0,0.0
657,27.0,21747.0,47774.0,35565.0,31704.0,30037.0,23484.0
658,42.0,75597.0,32304.0,50457.0,14146.0,89434.0,32685.0
659,22.0,4507.0,26916.0,59302.0,16876.0,15566.0,5212.0
660,22.0,15597.0,12361.0,9479.0,6900.0,20005.0,0.0
661,42.0,451679.0,437438.0,427067.0,75185.0,421130.0,718844.0
662,44.0,23184.0,60670.0,47283.0,30845.0,36813.0,55120.0
663,164.0,244537.0,372983.0,136323.0,256803.0,242916.0,265654.0
664,26.0,35918.0,28121.0,25703.0,70593.0,64120.0,61872.0
665,35.0,15598.0,58486.0,84679.0,94263.0,29127.0,18015.0
666,484.0,144213.0,123697.0,211314.0,213465.0,226959.0,225647.0
667,17.0,18403.0,9785.0,3728.0,56801.0,4045.0,3217.0
668,27.0,4723.0,0.0,70714.0,38417.0,17304.0,26346.0
669,16.0,0.0,36053.0,24855.0,26604.0,22250.0,81498.0
670,63.0,55823.0,24104.0,84566.0,119944.0,43783.0,65478.0
671,87.0,141596.0,143852.0,222720.0,158874.0,173791.0,225590.0
672,17.0,44283.0,76226.0,79990.0,48776.0,29228.0,45897.0
673,17.0,24306.0,47384.0,95695.0,52323.0,63007.0,43215.0
674,8.0,0.0,20602.0,22596.0,112627.0,0.0,6220.0
675,50.0,54055.0,142080.0,229145.0,57935.0,117500.0,131470.0
676,34.0,78922.0,74372.0,107331.0,43011.0,46321.0,13940.0
677,41.0,19288.0,52987.0,23533.0,45274.0,78076.0,48813.0
678,13.0,4428.0,8189.0,8699.0,8691.0,25890.0,23591.0
679,120.0,173121.0,234529.0,444307.0,158206.0,141082.0,111803.0
680,84.0,57704.0,113991.0,49644.0,83745.0,69417.0,63591.0
681,25.0,31539.0,10147.0,57564.0,42622.0,0.0,11849.0
682,45.0,10086.0,22168.0,56821.0,18278.0,22951.0,25253.0
683,41.0,53051.0,12908.0,16734.0,19999.0,16294.0,11120.0
684,48.0,14565.0,5150.0,25650.0,29890.0,9405.0,68630.0
685,19.0,19582.0,44706.0,55812.0,36360.0,145594.0,3314.0
686,20.0,64553.0,0.0,53666.0,27049.0,6068.0,26594.0
687,44.0,141094.0,189289.0,84893.0,76268.0,174358.0,251956.0
688,17.0,14111.0,10178.0,39996.0,11688.0,30544.0,5984.0
689,5.0,4428.0,10610.0,0.0,0.0,0.0,9436.0
690,12.0,0.0,6180.0,25974.0,8859.0,26721.0,33157.0
691,27.0,26569.0,4944.0,61902.0,79107.0,15878.0,87933.0
692,16.0,22436.0,24557.0,7209.0,42053.0,40150.0,27345.0
693,57.0,49557.0,107150.0,136966.0,69208.0,103867.0,28997.0
694,31.0,51761.0,142853.0,39216.0,130719.0,70522.0,98033.0
695,25.0,11809.0,21633.0,57509.0,15831.0,13907.0,4504.0
696,25.0,0.0,12670.0,0.0,24387.0,14665.0,70237.0
697,28.0,29523.0,10815.0,84058.0,17736.0,43389.0,34261.0
698,9.0,0.0,10301.0,5276.0,8868.0,25285.0,29811.0
699,343.0,334779.0,461426.0,518106.0,431632.0,541826.0,431215.0
700,54.0,7754.0,42497.0,14077.0,24636.0,2933.0,41779.0
701,44.0,79611.0,76637.0,84678.0,98218.0,93247.0,95814.0
702,19.0,29423.0,10764.0,4293.0,16194.0,115467.0,27366.0
703,13.0,0.0,14421.0,57622.0,0.0,19853.0,31259.0
704,26.0,6495.0,50784.0,60558.0,75558.0,30745.0,64116.0
705,41.0,55894.0,39010.0,29951.0,8664.0,33981.0,108658.0
706,14.0,16758.0,0.0,77957.0,12274.0,66385.0,29746.0
707,31.0,62980.0,278124.0,59937.0,120611.0,79926.0,75064.0
708,44.0,58452.0,110580.0,22596.0,71781.0,42051.0,156948.0
709,10.0,0.0,12361.0,22518.0,47313.0,4501.0,0.0
710,12.0,0.0,25732.0,78263.0,0.0,11014.0,59707.0
711,3.0,0.0,0.0,0.0,117062.0,0.0,0.0
712,62.0,42795.0,82911.0,68240.0,70682.0,419108.0,112918.0
713,21.0,13776.0,91679.0,36154.0,17736.0,24273.0,23312.0
714,46.0,12811.0,45694.0,35500.0,0.0,3156.0,14551.0
715,13.0,28341.0,2472.0,9038.0,22614.0,13350.0,47826.0
716,38.0,21012.0,5758.0,18065.0,17205.0,15909.0,10134.0
717,3.0,28341.0,0.0,0.0,5498.0,0.0,32170.0
718,24.0,1378.0,19881.0,156816.0,18526.0,60378.0,35173.0
719,27.0,60007.0,5974.0,69483.0,42392.0,14766.0,42840.0
720,39.0,84973.0,230976.0,60558.0,9932.0,26011.0,60619.0
721,5.0,0.0,0.0,0.0,13410.0,5866.0,6220.0
722,24.0,67733.0,28049.0,2418.0,85855.0,34102.0,68350.0
723,32.0,32878.0,84395.0,37769.0,56411.0,13653.0,23484.0
724,21.0,11021.0,9044.0,9264.0,30561.0,47989.0,98184.0
725,20.0,11513.0,16636.0,7943.0,100958.0,10994.0,28964.0
726,23.0,19189.0,78740.0,60964.0,68854.0,34538.0,29403.0
727,37.0,52382.0,50371.0,8225.0,35907.0,81222.0,70283.0
728,18.0,35919.0,5150.0,81007.0,35474.0,46522.0,90054.0
729,26.0,33487.0,123920.0,88363.0,38942.0,10306.0,38539.0
730,95.0,829313.0,159221.0,448474.0,819258.0,483825.0,523109.0
731,37.0,83999.0,103371.0,145451.0,63427.0,100773.0,78313.0
732,2.0,18599.0,0.0,0.0,0.0,0.0,10723.0
733,31.0,12300.0,31942.0,20677.0,16229.0,42609.0,3003.0
734,8.0,5511.0,0.0,3559.0,92586.0,22027.0,20460.0
735,2.0,0.0,4120.0,0.0,5764.0,0.0,0.0
736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,10.0,10333.0,0.0,19105.0,14260.0,16081.0,5180.0
738,30.0,6042.0,6138.0,33872.0,3830.0,35519.0,39121.0
739,45.0,3887.0,24187.0,124809.0,64186.0,99742.0,108318.0
740,28.0,12792.0,58449.0,9829.0,21072.0,10821.0,75203.0
741,9.0,0.0,5419.0,7818.0,4966.0,2104.0,0.0
742,100.0,139045.0,336056.0,361628.0,117063.0,180528.0,218007.0
743,24.0,2067.0,20653.0,20212.0,39109.0,4207.0,29392.0
744,31.0,90356.0,12361.0,123770.0,4966.0,42083.0,84017.0
745,2.0,0.0,0.0,0.0,0.0,0.0,16085.0
746,1.0,0.0,0.0,50841.0,0.0,0.0,0.0
747,13.0,8266.0,0.0,76850.0,11352.0,8495.0,36245.0
748,10.0,4920.0,0.0,0.0,3547.0,11327.0,95437.0
749,172.0,64784.0,98784.0,50229.0,79849.0,17902.0,64773.0
750,23.0,36312.0,42955.0,59744.0,41460.0,93339.0,74313.0
751,40.0,68341.0,75970.0,5988.0,27040.0,79926.0,85895.0
752,7.0,32769.0,4996.0,10959.0,17985.0,0.0,0.0
753,8.0,0.0,14422.0,33894.0,0.0,12480.0,5255.0
754,11.0,30742.0,0.0,52536.0,0.0,6695.0,26273.0
755,51.0,7617.0,115823.0,195286.0,239668.0,76853.0,172529.0
756,11.0,4379.0,4326.0,7287.0,6500.0,9709.0,1072.0
757,9.0,21649.0,16687.0,10846.0,6084.0,154738.0,0.0
758,14.0,11809.0,37320.0,15874.0,0.0,102855.0,15012.0
759,41.0,22417.0,71572.0,20449.0,34099.0,54803.0,29468.0
760,84.0,81292.0,236867.0,97027.0,267143.0,27145.0,361004.0
761,31.0,0.0,16842.0,26471.0,12618.0,34456.0,0.0
762,10.0,6741.0,2987.0,39317.0,12593.0,6978.0,5125.0
763,27.0,33459.0,81882.0,60219.0,54095.0,20824.0,18295.0
764,35.0,80396.0,35177.0,68444.0,38435.0,102845.0,233169.0
765,11.0,10332.0,0.0,23952.0,17736.0,20228.0,21446.0
766,168.0,66996.0,92819.0,109586.0,135129.0,119648.0,149762.0
767,68.0,9600.0,12854.0,48942.0,2871.0,8532.0,5790.0
768,16.0,9831.0,49960.0,44514.0,32459.0,50871.0,45896.0
769,24.0,0.0,3090.0,11185.0,60394.0,89120.0,53917.0
770,8.0,65538.0,0.0,0.0,0.0,28652.0,117421.0
771,28.0,85307.0,81480.0,75076.0,58221.0,22907.0,24277.0
772,13.0,16237.0,14936.0,92645.0,18358.0,3944.0,2381.0
773,37.0,35229.0,20087.0,37395.0,85536.0,22148.0,34208.0
774,28.0,30899.0,45900.0,23499.0,26517.0,30340.0,14906.0
775,17.0,18697.0,22559.0,15252.0,36360.0,24273.0,55333.0
776,20.0,8168.0,3183.0,38380.0,14135.0,14029.0,22090.0
777,16.0,31244.0,46662.0,33895.0,7982.0,0.0,4289.0
778,33.0,104997.0,57345.0,28132.0,47358.0,55309.0,44716.0
779,42.0,40247.0,41533.0,37510.0,60394.0,76751.0,49080.0
780,23.0,29976.0,6129.0,0.0,7848.0,142895.0,18766.0
781,9.0,0.0,70252.0,29149.0,17559.0,8991.0,6434.0
782,112.0,74984.0,81215.0,114698.0,44695.0,62299.0,52555.0
783,4.0,0.0,49444.0,0.0,14988.0,0.0,47397.0
784,6.0,4428.0,14730.0,0.0,0.0,5765.0,10187.0
785,27.0,45955.0,40894.0,27002.0,28911.0,20227.0,40964.0
786,10.0,13777.0,3914.0,0.0,14011.0,29380.0,0.0
787,10.0,0.0,3090.0,25420.0,7095.0,2022.0,1072.0
788,25.0,4910.0,13648.0,21048.0,4922.0,5006.0,12601.0
789,17.0,5294.0,0.0,18076.0,18091.0,20329.0,65863.0
790,301.0,480975.0,847420.0,810584.0,679120.0,759461.0,439993.0
791,71.0,21482.0,68861.0,36075.0,41806.0,28719.0,73037.0
792,14.0,984.0,0.0,41679.0,23413.0,7079.0,21533.0
793,174.0,69405.0,187854.0,217466.0,167007.0,70289.0,134852.0
794,8.0,27061.0,10301.0,13558.0,0.0,14766.0,0.0
795,96.0,556208.0,317171.0,486135.0,685028.0,452087.0,485953.0
