고객번호,의류잡화구매횟수,의류잡화1,의류잡화2,의류잡화3,의류잡화4,의류잡화5,의류잡화6
364,64.0,0.0,440877.0,1988970.0,90368.0,230388.0,553757.0
365,194.0,5468790.0,4750447.0,9230930.0,1852164.0,1755328.0,4496302.0
366,15.0,0.0,442422.0,0.0,279710.0,39443.0,0.0
367,95.0,5770274.0,6270919.0,942610.0,20014738.0,137939.0,2842313.0
368,175.0,2438832.0,7783691.0,7109828.0,2340929.0,3855878.0,2362121.0
369,262.0,2472014.0,5220872.0,2750823.0,4591476.0,4889181.0,4269685.0
370,42.0,918911.0,81583.0,293864.0,236520.0,103058.0,519333.0
371,80.0,858588.0,890139.0,427632.0,480222.0,490305.0,721150.0
372,25.0,6888.0,492174.0,39317.0,236342.0,0.0,101978.0
373,95.0,128322.0,279565.0,1156199.0,242054.0,706090.0,6088996.0
374,107.0,3267123.0,2099470.0,1653815.0,2253281.0,2501092.0,1618902.0
375,215.0,26606584.0,23811102.0,9805991.0,12884091.0,26056284.0,24372224.0
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,159.0,3446261.0,7503685.0,3745281.0,7530579.0,4361758.0,5479427.0
378,120.0,3201331.0,1090110.0,1625701.0,2212214.0,2295851.0,1706533.0
379,105.0,1179638.0,573984.0,1370762.0,1302009.0,1107034.0,2432229.0
380,14.0,0.0,747895.0,145971.0,68286.0,30341.0,0.0
381,55.0,361464.0,1936016.0,20303.0,325876.0,689899.0,1699520.0
382,57.0,4159503.0,7785134.0,1148935.0,5568559.0,1212515.0,4980217.0
383,82.0,2383509.0,2945120.0,2374159.0,2957321.0,387349.0,3946985.0
384,17.0,17123.0,0.0,4519.0,85669.0,16687.0,88576.0
385,26.0,20468.0,732804.0,1108229.0,53032.0,68772.0,31098.0
386,79.0,1001650.0,436829.0,3151997.0,1903594.0,181741.0,371567.0
387,63.0,2685340.0,1035803.0,3329601.0,2419900.0,2726234.0,1465568.0
388,161.0,18365985.0,21708965.0,3603365.0,17207326.0,10676802.0,3775745.0
389,31.0,81971.0,533688.0,21918.0,14455.0,166672.0,217577.0
390,14.0,79964.0,175629.0,201332.0,304185.0,0.0,84929.0
391,118.0,3417476.0,14452855.0,2729344.0,1250439.0,6028.0,106591.0
392,8.0,0.0,70303.0,22031.0,832030.0,56687.0,838356.0
393,90.0,783604.0,1473878.0,936995.0,4077512.0,2057537.0,2926236.0
394,41.0,378173.0,900914.0,16947.0,202908.0,874672.0,559493.0
395,27.0,39362.0,111250.0,5649.0,219669.0,1511371.0,297467.0
396,47.0,327494.0,261621.0,34346.0,146949.0,149074.0,372314.0
397,38.0,236173.0,55109.0,1325945.0,1170846.0,234837.0,485770.0
398,79.0,3701465.0,3064053.0,537506.0,10388487.0,1296508.0,6235479.0
399,140.0,4985933.0,8035898.0,3426573.0,5858601.0,5162105.0,10287907.0
400,159.0,6407233.0,6613165.0,2603362.0,7854050.0,4056755.0,5888009.0
401,307.0,8424736.0,4883494.0,3829045.0,16521960.0,26253253.0,8005855.0
402,96.0,2082508.0,1998377.0,738274.0,1586761.0,3545212.0,1094645.0
403,22.0,116709.0,65513.0,49711.0,0.0,535614.0,58871.0
404,122.0,3394361.0,3233049.0,2206266.0,2349886.0,3985608.0,2173152.0
405,78.0,1748086.0,2005414.0,1024036.0,981585.0,1206255.0,881356.0
406,31.0,31687.0,82614.0,193083.0,83629.0,29329.0,248676.0
407,169.0,5634180.0,14636915.0,6437919.0,23915475.0,2322692.0,7347809.0
408,80.0,6008248.0,9507697.0,13844108.0,1150138.0,1984687.0,5328568.0
409,161.0,3440375.0,5362928.0,4091364.0,8773489.0,7039830.0,7552973.0
410,19.0,9841.0,26473.0,612130.0,451754.0,46825.0,10723.0
411,140.0,4936816.0,4222005.0,3556839.0,5228627.0,3376080.0,1550572.0
412,100.0,5723098.0,1609550.0,1552820.0,3578739.0,1704672.0,2487713.0
413,84.0,2854113.0,2336021.0,11765790.0,2779795.0,1329975.0,4232164.0
414,139.0,3341578.0,3983931.0,4623256.0,11701049.0,3943372.0,8469088.0
415,66.0,19287.0,177690.0,139531.0,8868.0,585067.0,188517.0
416,217.0,5170167.0,12864326.0,10401082.0,10575147.0,5651493.0,3854193.0
417,114.0,604927.0,2238430.0,498640.0,1665346.0,1609433.0,780664.0
418,155.0,396673.0,449634.0,1405707.0,993346.0,874220.0,491881.0
419,83.0,1342656.0,3645239.0,4801527.0,3458430.0,1984677.0,952132.0
420,68.0,331628.0,1542864.0,1703978.0,1431752.0,1805192.0,2397839.0
421,452.0,4931521.0,7941062.0,6013053.0,3479685.0,4614289.0,5618752.0
422,73.0,479038.0,1977447.0,710084.0,867324.0,352943.0,2681761.0
423,97.0,6735928.0,4295860.0,5243578.0,5634940.0,1021561.0,2310809.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,76.0,668468.0,1770718.0,272059.0,454771.0,291169.0,1225576.0
426,136.0,346850.0,4932259.0,2307564.0,1186047.0,5105997.0,3227542.0
427,31.0,250933.0,0.0,1230362.0,823693.0,513163.0,451456.0
428,145.0,5071910.0,6395960.0,5347395.0,4981109.0,3135703.0,8587196.0
429,138.0,6517347.0,11230105.0,5732138.0,817708.0,4587060.0,3304365.0
430,211.0,7951002.0,5407848.0,4337100.0,16104680.0,2525914.0,4251435.0
431,62.0,535819.0,25752.0,760078.0,214198.0,493085.0,344220.0
432,94.0,0.0,3239366.0,1568309.0,3323362.0,3934119.0,980559.0
433,190.0,6740866.0,6141654.0,2504695.0,7162862.0,2383567.0,8538115.0
434,67.0,1982439.0,868364.0,823596.0,1187706.0,188700.0,1991668.0
435,105.0,5318379.0,3190331.0,1597549.0,269330.0,1078136.0,2829371.0
436,133.0,2892189.0,5729754.0,3878973.0,7424391.0,5698492.0,4188358.0
437,2.0,0.0,0.0,0.0,0.0,0.0,70131.0
438,98.0,2173434.0,6309464.0,2045124.0,7406492.0,3882993.0,2104512.0
439,2.0,5412.0,3605.0,0.0,0.0,0.0,0.0
440,131.0,8164758.0,3709494.0,6540471.0,5822027.0,5734836.0,2042949.0
441,141.0,1083937.0,3122192.0,2364012.0,1685962.0,1304297.0,920551.0
442,22.0,48514.0,17306.0,76714.0,8514.0,54209.0,46753.0
443,196.0,2800140.0,12472478.0,10676167.0,20012614.0,16878595.0,9277956.0
444,122.0,3011887.0,2508805.0,10778239.0,3133388.0,2881934.0,9187075.0
445,6.0,0.0,80038.0,24856.0,0.0,190136.0,138332.0
446,34.0,571343.0,269482.0,62365.0,199716.0,48545.0,714255.0
447,62.0,432344.0,247840.0,1058402.0,256205.0,538851.0,528258.0
448,202.0,3420505.0,10474805.0,7157676.0,6942422.0,6862623.0,1408625.0
449,61.0,673489.0,483399.0,711441.0,1774923.0,292990.0,2428281.0
450,146.0,4951108.0,19314656.0,14182765.0,10670732.0,9219478.0,9445542.0
451,83.0,1652837.0,486509.0,1473269.0,643356.0,186192.0,605441.0
452,8.0,19681.0,6139.0,253189.0,0.0,0.0,1072.0
453,119.0,1343039.0,3630335.0,2064238.0,3777222.0,2199643.0,1938888.0
454,48.0,288229.0,208901.0,440399.0,416812.0,182956.0,568340.0
455,14.0,869384.0,108623.0,439032.0,118836.0,201574.0,0.0
456,15.0,0.0,221159.0,159302.0,349769.0,15979.0,166213.0
457,288.0,3752746.0,7731549.0,2081949.0,2779579.0,3505361.0,4210461.0
458,10.0,55107.0,50474.0,62478.0,26605.0,11934.0,224119.0
459,67.0,628960.0,1022000.0,2476461.0,709735.0,331524.0,1400157.0
461,18.0,9841.0,20602.0,92643.0,69173.0,0.0,327708.0
462,223.0,5537918.0,5542926.0,9573693.0,3130577.0,2702802.0,5688049.0
463,164.0,3880005.0,2816475.0,5276080.0,5670264.0,2362934.0,1610473.0
464,124.0,1651738.0,727140.0,1264143.0,451401.0,371673.0,1269278.0
465,56.0,703007.0,169654.0,63608.0,813582.0,1136450.0,465557.0
466,121.0,4280600.0,6468542.0,5421657.0,4348752.0,3439645.0,2595279.0
467,87.0,2296323.0,807248.0,724434.0,1061764.0,646721.0,309156.0
468,108.0,2344915.0,4562069.0,3517433.0,1283198.0,2390140.0,3386099.0
469,47.0,249507.0,748512.0,1203506.0,1768723.0,172912.0,677450.0
470,8.0,0.0,14421.0,308437.0,34587.0,20228.0,0.0
471,120.0,991030.0,3644033.0,6796677.0,3646449.0,14905183.0,8369791.0
472,33.0,324018.0,30903.0,6440.0,0.0,328287.0,205094.0
473,37.0,279373.0,255152.0,110948.0,413798.0,352963.0,60694.0
474,210.0,11052194.0,6228954.0,4080777.0,12770830.0,3790567.0,7853053.0
475,70.0,5181102.0,876448.0,1552335.0,1124863.0,1411855.0,1571098.0
476,7.0,0.0,0.0,0.0,369190.0,0.0,80533.0
477,120.0,1126991.0,5502854.0,1675009.0,3900003.0,2219200.0,4421883.0
478,225.0,20623556.0,9643718.0,9917673.0,24214830.0,28732139.0,21211421.0
479,43.0,95454.0,1290596.0,313974.0,0.0,489497.0,132167.0
480,141.0,5282596.0,4424334.0,2445492.0,7341166.0,3328090.0,7561889.0
481,103.0,5708344.0,6029816.0,718049.0,1608843.0,3257025.0,5367000.0
482,24.0,43397.0,23383.0,95130.0,304097.0,28824.0,13726.0
483,21.0,319818.0,582256.0,139983.0,106420.0,852675.0,112135.0
484,126.0,3639796.0,1901386.0,1983614.0,2532938.0,1303023.0,3766745.0
485,119.0,6194924.0,9644387.0,9589845.0,15334133.0,16304024.0,12226664.0
486,198.0,6144174.0,9208508.0,6128646.0,11175671.0,8887110.0,9969605.0
487,30.0,31490.0,191288.0,102361.0,0.0,30139.0,361057.0
488,5.0,0.0,66956.0,0.0,21993.0,0.0,225084.0
489,131.0,6958638.0,3423823.0,2181583.0,7749529.0,4115020.0,2278221.0
490,49.0,987096.0,889665.0,648679.0,1141917.0,361600.0,2444315.0
491,19.0,77740.0,611974.0,250524.0,1082737.0,0.0,630108.0
492,219.0,2667508.0,6234073.0,6280454.0,2978925.0,3964532.0,896220.0
493,18.0,155481.0,48826.0,132639.0,683041.0,370561.0,245030.0
494,39.0,1502287.0,2216468.0,479241.0,1906742.0,0.0,1740751.0
495,13.0,53926.0,0.0,22596.0,55604.0,277921.0,199348.0
496,78.0,1183061.0,58612.0,1824325.0,156969.0,706838.0,1772203.0
497,50.0,194695.0,206532.0,115580.0,140297.0,123284.0,116242.0
498,77.0,927423.0,335086.0,684946.0,280951.0,1175905.0,875993.0
499,68.0,469687.0,117841.0,11298.0,0.0,183865.0,209961.0
500,62.0,238094.0,437634.0,769625.0,227491.0,859097.0,598848.0
501,193.0,4519154.0,11535337.0,4846757.0,22480042.0,5504531.0,7001603.0
502,135.0,4415563.0,2815018.0,1817433.0,2377146.0,3386426.0,3382933.0
503,128.0,1872894.0,2326276.0,1807556.0,2004142.0,1169210.0,3476124.0
504,179.0,7340363.0,9663692.0,8259997.0,4273203.0,6201732.0,4225720.0
505,94.0,28459755.0,2320846.0,1633906.0,10543765.0,8370424.0,9253637.0
506,95.0,3029571.0,3683775.0,697092.0,1748293.0,6799958.0,1524653.0
507,33.0,715663.0,1715372.0,720682.0,756702.0,705523.0,1068952.0
508,150.0,6250249.0,6912920.0,8133252.0,3727813.0,6769732.0,5948318.0
509,102.0,1823023.0,3217495.0,3018847.0,2682323.0,3124012.0,2726469.0
510,158.0,8326686.0,11049545.0,3300079.0,4460465.0,4571031.0,3122431.0
511,26.0,85614.0,85188.0,167212.0,7982.0,85864.0,233019.0
512,17.0,182641.0,38114.0,156704.0,33700.0,65738.0,0.0
513,116.0,3431835.0,1989817.0,2415180.0,13752955.0,1633159.0,2154353.0
514,10.0,37394.0,19572.0,54423.0,0.0,0.0,209536.0
515,33.0,903363.0,870268.0,138967.0,827772.0,1855173.0,415564.0
516,35.0,106869.0,209829.0,83153.0,15078.0,232815.0,44715.0
517,48.0,1101257.0,750933.0,1273690.0,12345370.0,4853462.0,2626536.0
518,183.0,17521697.0,10030865.0,12767163.0,4124009.0,5105460.0,2520246.0
519,138.0,345502.0,1515773.0,73437.0,6000647.0,6471885.0,3916673.0
520,166.0,2461772.0,3250077.0,3061793.0,4062150.0,1660405.0,2883439.0
521,87.0,5314980.0,4067679.0,995631.0,3516144.0,866730.0,1082658.0
522,189.0,569179.0,1508768.0,1363902.0,1985270.0,5126062.0,3510628.0
523,4.0,0.0,57170.0,37284.0,126285.0,0.0,0.0
524,87.0,648494.0,1391855.0,354192.0,358194.0,1112189.0,558367.0
525,38.0,28538.0,1736931.0,882492.0,3258058.0,608635.0,1896971.0
526,135.0,7982540.0,6911319.0,4083701.0,2803892.0,224562.0,2253289.0
527,11.0,295217.0,3220669.0,0.0,461155.0,0.0,0.0
528,8.0,1968.0,0.0,16947.0,17737.0,20025.0,52545.0
529,314.0,54577818.0,48557479.0,40775757.0,8430551.0,24664042.0,20131407.0
530,119.0,837530.0,2018870.0,1001349.0,2695450.0,529245.0,1075233.0
531,65.0,192088.0,1405120.0,3206508.0,3537651.0,1133833.0,2632081.0
532,124.0,6368459.0,4683658.0,7625971.0,3711525.0,3826478.0,7247576.0
533,28.0,209604.0,115886.0,12202.0,0.0,40456.0,5362.0
534,58.0,172209.0,872433.0,535756.0,1497262.0,268820.0,599922.0
535,161.0,3882234.0,2897394.0,6535490.0,4335769.0,5801719.0,6254748.0
536,8.0,0.0,101979.0,320414.0,0.0,0.0,109379.0
537,11.0,0.0,50474.0,56942.0,54629.0,39443.0,38175.0
538,92.0,1329891.0,1667813.0,2129012.0,6570524.0,2934736.0,2683094.0
539,100.0,3050770.0,3306597.0,1534336.0,1992774.0,1327012.0,1394065.0
540,122.0,476384.0,1153595.0,394866.0,519950.0,122275.0,175755.0
541,29.0,0.0,8241.0,275560.0,190857.0,137393.0,5254.0
542,91.0,0.0,640714.0,2117313.0,2061734.0,589782.0,253394.0
543,22.0,912712.0,661625.0,302562.0,352961.0,199238.0,80426.0
544,194.0,4216727.0,1948182.0,4345266.0,3054413.0,3022826.0,2557584.0
545,82.0,1885646.0,1292904.0,1901162.0,2418182.0,1179333.0,1341873.0
546,68.0,5090577.0,4178092.0,6183351.0,4103346.0,26322836.0,6120962.0
547,38.0,2568682.0,603476.0,3069101.0,987049.0,3123626.0,835557.0
548,208.0,4593553.0,1657997.0,3584179.0,2630681.0,7953442.0,3032406.0
549,56.0,3978526.0,1079571.0,372588.0,3434450.0,3688804.0,2071440.0
550,41.0,242176.0,0.0,1751147.0,1150314.0,1197345.0,751518.0
551,24.0,9841.0,103008.0,159980.0,688008.0,335670.0,18873.0
552,72.0,595943.0,1556615.0,506200.0,765206.0,539205.0,741320.0
553,109.0,1133238.0,4268863.0,4395882.0,8811889.0,6521004.0,1727959.0
554,248.0,4755891.0,14821855.0,7833062.0,8885369.0,8610651.0,10164173.0
555,87.0,1271645.0,857476.0,508244.0,569172.0,883643.0,1627041.0
556,32.0,155088.0,1256601.0,109704.0,80258.0,55524.0,115813.0
557,50.0,564650.0,848277.0,110269.0,675680.0,198428.0,303580.0
558,53.0,313323.0,263701.0,13558.0,1138450.0,678770.0,1206760.0
559,73.0,3858659.0,2254232.0,1635918.0,21083340.0,3438007.0,4185378.0
560,243.0,5795173.0,9111300.0,4911004.0,6475331.0,3107465.0,8457968.0
561,143.0,3878967.0,3064363.0,6364416.0,4006512.0,2879375.0,8697549.0
562,226.0,70677340.0,67883789.0,103091125.0,130428319.0,58385105.0,33791994.0
563,45.0,688542.0,708854.0,730816.0,55516.0,158581.0,654022.0
564,99.0,2242013.0,2289140.0,1704405.0,6566721.0,4561169.0,3179170.0
565,143.0,3307127.0,11905501.0,3951450.0,5089215.0,5429600.0,8271093.0
566,58.0,5108114.0,3041330.0,392620.0,795980.0,2222781.0,4993805.0
567,77.0,3064398.0,3993172.0,2190247.0,1168416.0,17301988.0,1125219.0
568,42.0,9841.0,91060.0,216357.0,87619.0,111148.0,297147.0
569,115.0,1145047.0,3056530.0,3051240.0,2066423.0,889519.0,417784.0
570,1.0,0.0,0.0,0.0,3104.0,0.0,0.0
571,100.0,3479495.0,2130054.0,995678.0,5353944.0,636044.0,1693397.0
572,116.0,2039848.0,779622.0,543211.0,2757215.0,1602889.0,1689687.0
573,79.0,889586.0,1217904.0,1497110.0,92541.0,1114214.0,1072879.0
574,106.0,3025822.0,3443097.0,327701.0,2840660.0,4002788.0,235700.0
575,94.0,928556.0,1233836.0,1195224.0,2589030.0,4646880.0,3174556.0
576,154.0,1271025.0,2709623.0,4644528.0,3648541.0,4020850.0,6773619.0
577,56.0,1513870.0,1451742.0,1380286.0,2172908.0,3110437.0,1959487.0
578,178.0,9715114.0,12011795.0,5971240.0,6698017.0,7149394.0,5242887.0
579,5.0,9841.0,9271.0,0.0,31305.0,9102.0,11689.0
580,98.0,384809.0,348994.0,346738.0,230576.0,981324.0,473973.0
581,5.0,9841.0,0.0,0.0,11414.0,38432.0,0.0
582,68.0,116119.0,2435587.0,300754.0,114401.0,748657.0,232857.0
583,6.0,19681.0,22662.0,0.0,8868.0,50568.0,21447.0
584,127.0,4348531.0,3126302.0,1566492.0,2544292.0,636701.0,1879403.0
585,247.0,6713834.0,14272752.0,35413791.0,41747040.0,25136466.0,7479683.0
586,126.0,6394941.0,7971746.0,9334873.0,5309974.0,4966906.0,2990595.0
587,64.0,1727865.0,2667581.0,4053967.0,735277.0,553415.0,438126.0
588,135.0,3950314.0,4992059.0,5124539.0,10738328.0,12600353.0,2736475.0
589,127.0,1835661.0,1317276.0,613034.0,1231106.0,2623712.0,180905.0
590,17.0,0.0,353834.0,56490.0,131872.0,317465.0,84501.0
591,5.0,0.0,91678.0,146875.0,0.0,123891.0,2145.0
592,137.0,472350.0,514353.0,2377645.0,1034314.0,864710.0,889077.0
593,118.0,1222098.0,4418699.0,2258601.0,1491046.0,1088676.0,5301596.0
594,124.0,5618316.0,7042864.0,9238591.0,33925697.0,22104416.0,3663472.0
595,72.0,2360493.0,2397865.0,1477925.0,567797.0,1465302.0,1092864.0
596,129.0,3559536.0,3976064.0,2826180.0,4910109.0,3639684.0,3194859.0
597,143.0,3814496.0,4830899.0,3913248.0,3010418.0,2191470.0,1331762.0
598,39.0,273804.0,909588.0,414414.0,148900.0,152108.0,426523.0
599,125.0,3326294.0,1859604.0,1644166.0,4411715.0,1965572.0,2762843.0
600,61.0,514857.0,221881.0,601171.0,3962560.0,1030067.0,1139147.0
601,318.0,3630573.0,3841607.0,2023141.0,2478296.0,2595244.0,3105284.0
602,85.0,2323248.0,1814290.0,4774704.0,1241926.0,4249994.0,6724348.0
603,138.0,3375951.0,4882921.0,9482232.0,6106942.0,9684957.0,1491796.0
604,122.0,1601332.0,3082244.0,954281.0,1700057.0,1639308.0,677504.0
605,2.0,0.0,0.0,0.0,0.0,0.0,14798.0
606,143.0,4988699.0,8527622.0,1676523.0,9405440.0,2503411.0,1357048.0
607,27.0,0.0,431400.0,225556.0,131517.0,17193.0,603619.0
608,106.0,6386273.0,12416680.0,8874127.0,6996917.0,791811.0,1469320.0
609,18.0,2952.0,17099.0,24426.0,191734.0,126926.0,0.0
610,16.0,92550.0,237590.0,298382.0,0.0,0.0,605154.0
611,161.0,3292090.0,2828411.0,3703901.0,2884265.0,1487981.0,5167439.0
612,86.0,1327648.0,2554304.0,2794029.0,4261487.0,2917716.0,685826.0
613,197.0,2741100.0,1697922.0,2091162.0,10470819.0,2193262.0,10878939.0
614,150.0,3248230.0,7610361.0,2431520.0,2100561.0,2617846.0,9597081.0
615,121.0,1758508.0,2916297.0,1570545.0,842751.0,2372038.0,1227617.0
616,26.0,87581.0,83745.0,163822.0,16850.0,90313.0,200528.0
617,106.0,8542132.0,5322477.0,7816127.0,9358096.0,7434940.0,1726222.0
618,117.0,685879.0,2104558.0,3433272.0,4339902.0,1482739.0,602386.0
619,11.0,0.0,58817.0,0.0,117594.0,36004.0,1059151.0
620,150.0,3721460.0,12078318.0,6016040.0,6923681.0,12691172.0,6832816.0
621,15.0,83644.0,19572.0,19207.0,260906.0,55625.0,20374.0
622,233.0,6238391.0,10209871.0,2649196.0,1140977.0,1724130.0,2686480.0
623,40.0,214524.0,79214.0,300529.0,693064.0,719681.0,250842.0
624,15.0,40839.0,116298.0,15140.0,23590.0,0.0,47183.0
625,21.0,458767.0,71901.0,129983.0,40147.0,95069.0,21232.0
626,37.0,189628.0,178204.0,57055.0,105268.0,4045.0,21232.0
627,96.0,1325719.0,658081.0,2868958.0,3114704.0,2043225.0,4917089.0
628,50.0,3483349.0,176453.0,302788.0,763123.0,2111309.0,2447993.0
629,32.0,348848.0,357955.0,6214.0,467893.0,357010.0,262616.0
630,81.0,4580719.0,1878948.0,2527211.0,1350553.0,1647854.0,1314817.0
631,323.0,3433802.0,4461758.0,5380965.0,8837647.0,7081239.0,3611579.0
632,34.0,476794.0,241968.0,496406.0,875218.0,489244.0,21446.0
633,245.0,6826817.0,8441754.0,6557631.0,5922255.0,3452376.0,8412501.0
634,63.0,5880812.0,1553526.0,1456040.0,1606760.0,353571.0,1125100.0
635,109.0,31113805.0,1665856.0,6433805.0,26620409.0,4190760.0,1142362.0
636,47.0,473232.0,587459.0,236920.0,442326.0,110946.0,309103.0
637,217.0,3869799.0,927387.0,4129957.0,2643836.0,6269787.0,9916283.0
638,137.0,1641837.0,4038453.0,4551105.0,13202606.0,4347681.0,4475005.0
639,81.0,2015267.0,253123.0,2034650.0,1386170.0,1363855.0,2557423.0
640,135.0,6230754.0,13899450.0,3811238.0,5689019.0,14331415.0,18349249.0
641,86.0,2266063.0,2801855.0,979430.0,5679520.0,2539113.0,8073750.0
642,60.0,1030719.0,3216334.0,1058291.0,1537596.0,2278788.0,2716882.0
643,94.0,2455151.0,3440743.0,1920302.0,1695285.0,991636.0,2027367.0
644,112.0,301121.0,1162247.0,1489764.0,1518573.0,599735.0,848756.0
645,159.0,16280587.0,8881001.0,3785536.0,10872182.0,4997850.0,7013525.0
646,58.0,492816.0,291515.0,183255.0,1498884.0,129252.0,2164521.0
647,4.0,237551.0,0.0,0.0,0.0,201260.0,12761.0
648,184.0,2466999.0,3038828.0,6679937.0,2694589.0,3621824.0,2704999.0
649,72.0,1308909.0,513345.0,44288.0,396176.0,747313.0,757446.0
650,25.0,208914.0,0.0,848147.0,72188.0,26094.0,0.0
651,127.0,1676733.0,2061048.0,1340439.0,3603403.0,2276686.0,2064846.0
652,128.0,4322384.0,1455057.0,2904083.0,1194603.0,3655428.0,2408808.0
653,27.0,124758.0,44397.0,64738.0,148545.0,3944.0,38175.0
654,88.0,58837.0,597789.0,2934462.0,3812162.0,3307631.0,5524644.0
655,15.0,146919.0,41204.0,0.0,9667.0,10114.0,97262.0
656,146.0,3339168.0,4082919.0,4095375.0,6803514.0,1855676.0,11556145.0
657,126.0,5966859.0,4558819.0,5777875.0,7998882.0,3751365.0,2100647.0
658,134.0,1007890.0,802028.0,283130.0,1215497.0,864963.0,944302.0
659,11.0,0.0,116400.0,0.0,122383.0,90011.0,0.0
660,2.0,5904.0,0.0,0.0,4878.0,0.0,0.0
661,121.0,3163412.0,3211172.0,2534486.0,1830801.0,5027604.0,2201150.0
662,24.0,469983.0,209932.0,98180.0,195813.0,22048.0,194736.0
663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,130.0,12704479.0,14561547.0,5519961.0,9725382.0,13333092.0,7998373.0
665,62.0,608432.0,1428493.0,801263.0,779352.0,777025.0,1485355.0
666,6.0,8758.0,0.0,0.0,0.0,174964.0,1091858.0
667,126.0,11480608.0,1034114.0,4425029.0,10114205.0,2178068.0,5640277.0
668,236.0,568787.0,1429456.0,2126161.0,702464.0,1416913.0,356875.0
669,70.0,19681.0,6039806.0,2461921.0,1833862.0,360599.0,544599.0
670,234.0,28029880.0,33859882.0,22194938.0,23677539.0,31433251.0,27486300.0
671,54.0,818338.0,969517.0,341089.0,210799.0,343255.0,452636.0
672,100.0,602095.0,944498.0,2095117.0,1048560.0,1891905.0,843536.0
673,230.0,2742082.0,5824597.0,4964661.0,4849857.0,4603373.0,8780527.0
674,151.0,2440853.0,3925557.0,2627380.0,1928595.0,5357685.0,2073593.0
675,92.0,223183.0,498499.0,274080.0,1614181.0,395726.0,562871.0
676,145.0,10422297.0,10334617.0,11719276.0,10085340.0,4144167.0,3551859.0
677,46.0,519087.0,966890.0,525926.0,348926.0,1096614.0,276986.0
678,5.0,15351.0,0.0,5649.0,0.0,49759.0,0.0
679,8.0,9841.0,0.0,0.0,379920.0,138556.0,94366.0
680,68.0,400805.0,956848.0,528015.0,832295.0,218959.0,1167125.0
681,46.0,1605782.0,330247.0,272284.0,2568544.0,432861.0,867310.0
682,35.0,212064.0,31725.0,552475.0,123802.0,28218.0,28953.0
683,33.0,1020366.0,326847.0,18868.0,107218.0,145029.0,177794.0
684,39.0,676046.0,752684.0,578800.0,3068542.0,941271.0,243314.0
685,3.0,0.0,91678.0,0.0,0.0,0.0,10294.0
686,105.0,2112413.0,3528632.0,2031505.0,1342429.0,195900.0,1295818.0
687,95.0,318087.0,2462372.0,988617.0,1684182.0,87988.0,1633605.0
688,57.0,250936.0,194687.0,416378.0,67844.0,464809.0,331353.0
689,173.0,2139082.0,3181536.0,2068678.0,4197102.0,3188808.0,3399050.0
690,145.0,2278933.0,2744878.0,1174775.0,3231100.0,1286081.0,3030652.0
691,177.0,2028828.0,193965.0,9305012.0,1780499.0,2095250.0,7624558.0
692,87.0,4920.0,404516.0,930455.0,1923495.0,1588782.0,660561.0
693,107.0,7135757.0,4027761.0,5477459.0,1589875.0,4295021.0,8987578.0
694,83.0,1650891.0,1278327.0,377864.0,1838332.0,909361.0,3872886.0
695,113.0,2391236.0,4583083.0,4743906.0,3430298.0,3727983.0,2950116.0
696,49.0,1059364.0,2199461.0,1272751.0,2127522.0,114031.0,240397.0
697,107.0,2224810.0,2545932.0,1473926.0,746628.0,3855048.0,4970277.0
698,37.0,568980.0,1009072.0,666870.0,537956.0,345449.0,911435.0
