고객번호,레저취미구매횟수,레저취미1,레저취미2,레저취미3,레저취미4,레저취미5,레저취미6,레저취미7
369,24.0,2445270.0,801880.0,0.0,304105.0,1345954.0,726747.0,445694.0
370,14.0,14564.0,40174.0,0.0,45186.0,860.0,45360.0,39193.0
371,23.0,98110.0,18542.0,16156.0,9223.0,95866.0,40857.0,51344.0
372,1.0,0.0,77256.0,0.0,0.0,0.0,0.0,0.0
373,7.0,0.0,0.0,21466.0,67843.0,1517.0,58014.0,21286.0
374,28.0,679983.0,0.0,446929.0,617557.0,913134.0,1865304.0,758065.0
375,1.0,0.0,0.0,0.0,3707.0,0.0,0.0,0.0
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,11.0,299153.0,0.0,94452.0,279140.0,406606.0,341165.0,0.0
378,16.0,888110.0,0.0,57056.0,255373.0,0.0,564683.0,55185.0
379,3.0,0.0,0.0,0.0,0.0,187748.0,0.0,66448.0
380,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5158.0
381,6.0,0.0,15451.0,50446.0,0.0,0.0,143694.0,16893.0
382,7.0,0.0,0.0,0.0,147835.0,0.0,91792.0,210605.0
383,36.0,1303578.0,656628.0,2471457.0,4790750.0,0.0,3937945.0,0.0
384,6.0,2952.0,119593.0,0.0,0.0,57243.0,3410.0,36039.0
385,2.0,0.0,28842.0,5649.0,0.0,0.0,0.0,0.0
386,42.0,922061.0,972152.0,2220358.0,140120.0,182045.0,0.0,0.0
387,39.0,2810009.0,1217356.0,0.0,3095458.0,21097.0,3539487.0,759619.0
388,8.0,1101817.0,0.0,0.0,540376.0,1219868.0,0.0,298315.0
389,7.0,166404.0,0.0,0.0,0.0,11217.0,0.0,29395.0
390,14.0,0.0,351053.0,31635.0,1863.0,13451.0,118278.0,47246.0
391,96.0,4476182.0,10345768.0,10380611.0,0.0,0.0,1544729.0,1858771.0
392,1.0,0.0,0.0,32764.0,0.0,0.0,0.0,0.0
393,6.0,0.0,567578.0,101174.0,955389.0,329702.0,0.0,0.0
394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,9.0,67801.0,20602.0,0.0,0.0,162019.0,23785.0,14911.0
396,4.0,0.0,0.0,0.0,3547.0,9001.0,0.0,0.0
397,20.0,51761.0,58303.0,19659.0,23502.0,91700.0,13726.0,12389.0
398,17.0,232168.0,984959.0,401986.0,0.0,116953.0,179295.0,0.0
399,1.0,0.0,0.0,0.0,0.0,153726.0,0.0,0.0
400,114.0,11995830.0,3450488.0,1721917.0,11223303.0,4713822.0,5633241.0,5428624.0
401,18.0,0.0,132881.0,224855.0,288044.0,119340.0,450640.0,68475.0
402,5.0,75772.0,0.0,0.0,221000.0,0.0,136916.0,0.0
403,2.0,0.0,15245.0,0.0,17293.0,0.0,0.0,0.0
404,23.0,966706.0,523737.0,136481.0,5720.0,3844.0,1012505.0,10418.0
405,1.0,0.0,178493.0,0.0,0.0,0.0,0.0,0.0
406,4.0,0.0,0.0,0.0,0.0,0.0,0.0,58102.0
407,5.0,102834.0,0.0,73630.0,0.0,119340.0,653013.0,0.0
408,198.0,35276613.0,73594928.0,66038206.0,55941001.0,41706334.0,142409834.0,92279367.0
409,15.0,1218456.0,669350.0,0.0,0.0,693286.0,66700.0,0.0
410,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82102.0
411,7.0,6692.0,486047.0,41859.0,0.0,65334.0,0.0,0.0
412,40.0,396939.0,1735213.0,721371.0,550690.0,104119.0,262938.0,292302.0
413,19.0,0.0,154616.0,238390.0,998949.0,119744.0,1372060.0,94018.0
414,24.0,2245142.0,1416595.0,0.0,2921506.0,0.0,1268471.0,134809.0
415,127.0,974.0,18719.0,34690.0,7042.0,89333.0,116708.0,92360.0
416,33.0,516510.0,1842731.0,222821.0,713868.0,431090.0,389260.0,366475.0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,33.0,75221.0,207252.0,65528.0,20397.0,18204.0,100864.0,119527.0
419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,17.0,2460.0,407811.0,82024.0,261618.0,33072.0,35709.0,24552.0
421,172.0,388398.0,461016.0,575593.0,458118.0,427186.0,737492.0,801359.0
422,2.0,4920.0,0.0,0.0,0.0,0.0,79460.0,0.0
423,3.0,38378.0,0.0,27906.0,0.0,181589.0,0.0,0.0
424,2.0,0.0,8292.0,0.0,0.0,0.0,0.0,61830.0
425,13.0,51171.0,204987.0,193197.0,0.0,0.0,185193.0,21905.0
426,38.0,216492.0,2233433.0,532692.0,704351.0,606218.0,1588641.0,1755093.0
427,1.0,0.0,0.0,22596.0,0.0,0.0,0.0,0.0
428,4.0,0.0,0.0,0.0,197986.0,0.0,5244.0,525386.0
429,4.0,0.0,0.0,0.0,0.0,11024.0,5930.0,0.0
430,21.0,1286160.0,1608737.0,72986.0,9755.0,0.0,110451.0,0.0
431,3.0,0.0,0.0,0.0,0.0,151805.0,1394.0,1464.0
432,4.0,156563.0,0.0,22596.0,0.0,0.0,0.0,281670.0
433,31.0,1005705.0,1248764.0,205004.0,1613917.0,281248.0,160444.0,336393.0
434,5.0,0.0,0.0,156185.0,37247.0,187829.0,165033.0,0.0
435,2.0,0.0,0.0,0.0,51436.0,0.0,160958.0,0.0
436,37.0,1497683.0,3620752.0,1514384.0,406170.0,775984.0,2441688.0,141905.0
437,2.0,0.0,0.0,0.0,0.0,0.0,793532.0,0.0
438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,293371.0
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,2.0,0.0,272046.0,64456.0,0.0,0.0,0.0,0.0
441,4.0,0.0,135972.0,77957.0,0.0,0.0,77723.0,0.0
442,23.0,0.0,70973.0,23376.0,23378.0,19601.0,110537.0,57742.0
443,1.0,0.0,0.0,0.0,411554.0,0.0,0.0,0.0
444,18.0,1019560.0,102308.0,161608.0,39092.0,50669.0,191949.0,18628.0
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,3.0,0.0,0.0,0.0,0.0,1922.0,0.0,58090.0
447,2.0,0.0,14421.0,0.0,0.0,95118.0,0.0,0.0
448,29.0,0.0,1019888.0,186588.0,430789.0,23160.0,361164.0,101361.0
449,11.0,0.0,598583.0,0.0,1242.0,40454.0,182727.0,3153.0
450,7.0,0.0,0.0,0.0,0.0,375406.0,85573.0,11262.0
451,14.0,0.0,73136.0,38300.0,62699.0,11074.0,134364.0,63970.0
452,4.0,7184.0,7520.0,147553.0,0.0,0.0,0.0,0.0
453,7.0,0.0,2240437.0,0.0,0.0,0.0,0.0,0.0
454,12.0,0.0,236919.0,7683.0,215412.0,98101.0,31098.0,49555.0
455,2.0,0.0,0.0,0.0,0.0,0.0,434298.0,0.0
456,7.0,3434.0,0.0,0.0,0.0,0.0,132327.0,12042596.0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,1.0,0.0,0.0,0.0,0.0,0.0,41821.0,0.0
462,20.0,0.0,99918.0,218053.0,664151.0,383304.0,1147435.0,0.0
463,21.0,62290.0,5099.0,44063.0,115732.0,546133.0,99942.0,1569592.0
464,13.0,1771.0,0.0,0.0,1853.0,4026.0,10916.0,18820.0
465,5.0,0.0,10198.0,0.0,3902.0,19216.0,13190.0,0.0
466,18.0,341221.0,446233.0,443280.0,241290.0,1786683.0,681119.0,676919.0
467,25.0,451189.0,4120.0,1130.0,32370.0,276292.0,4183.0,24395.0
468,39.0,976085.0,590136.0,67619.0,993167.0,0.0,1133731.0,141679.0
469,4.0,0.0,0.0,0.0,214437.0,0.0,381034.0,0.0
470,3.0,9821.0,1442.0,0.0,0.0,0.0,0.0,1070.0
471,28.0,0.0,6125759.0,563921.0,3746573.0,3846928.0,272707.0,1559512.0
472,5.0,7774.0,0.0,0.0,4789.0,0.0,0.0,46614.0
473,19.0,438890.0,108159.0,204948.0,103139.0,34588.0,36031.0,56762.0
474,47.0,1687547.0,282812.0,1217099.0,760143.0,3513251.0,58979.0,410545.0
475,7.0,177229.0,36053.0,137385.0,7893.0,0.0,11581.0,8109.0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,35.0,2164823.0,2188212.0,0.0,2547251.0,1052976.0,4991478.0,366588.0
478,26.0,562781.0,1226596.0,834408.0,739684.0,33173.0,3204379.0,0.0
479,1.0,0.0,0.0,0.0,0.0,1315.0,0.0,0.0
480,28.0,617052.0,858084.0,346038.0,582048.0,47331.0,1642698.0,815784.0
481,4.0,0.0,14421.0,11298.0,1375.0,0.0,1072.0,0.0
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,1.0,0.0,24619.0,0.0,0.0,0.0,0.0,0.0
484,25.0,809257.0,259839.0,894696.0,491591.0,631288.0,0.0,22525.0
485,8.0,180082.0,0.0,432943.0,20397.0,0.0,271666.0,0.0
486,12.0,0.0,1014882.0,56490.0,102872.0,99113.0,0.0,0.0
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,9.0,1130236.0,291226.0,336231.0,0.0,786886.0,385828.0,188305.0
490,3.0,0.0,77102.0,0.0,116264.0,0.0,0.0,0.0
491,3.0,210194.0,472068.0,0.0,0.0,0.0,0.0,134021.0
492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11262.0
493,7.0,0.0,0.0,0.0,57201.0,21117.0,0.0,0.0
494,1.0,0.0,53822.0,0.0,0.0,0.0,0.0,0.0
495,3.0,0.0,0.0,0.0,0.0,0.0,3528.0,67574.0
496,7.0,156465.0,13391.0,0.0,0.0,564944.0,92221.0,81088.0
497,9.0,28538.0,91678.0,0.0,0.0,16778.0,88201.0,2703.0
498,14.0,15745.0,40174.0,56490.0,134799.0,157650.0,37532.0,1689.0
499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,9.0,226747.0,103925.0,0.0,94005.0,0.0,18015.0,0.0
501,4.0,0.0,174085.0,0.0,46115.0,365100.0,86860.0,0.0
502,40.0,502852.0,118666.0,220314.0,352961.0,1159825.0,1048749.0,638572.0
503,32.0,0.0,1925149.0,676699.0,908164.0,40454.0,1097325.0,595213.0
504,49.0,2669073.0,1780351.0,2231190.0,3335257.0,2883186.0,2455157.0,211844.0
505,61.0,95160.0,112381.0,2649400.0,47447.0,388210.0,77616.0,77935.0
506,10.0,0.0,119491.0,0.0,796379.0,1537263.0,0.0,409588.0
507,2.0,0.0,0.0,19094.0,26339.0,0.0,0.0,0.0
508,5.0,8856.0,0.0,37962.0,6208.0,0.0,300523.0,278179.0
509,2.0,497853.0,0.0,0.0,0.0,0.0,0.0,17231.0
510,4.0,194843.0,0.0,0.0,0.0,0.0,0.0,654958.0
511,17.0,84432.0,3090.0,0.0,77979.0,35549.0,42786.0,56987.0
512,13.0,72821.0,16481.0,13445.0,8868.0,19216.0,106280.0,28719.0
513,1.0,0.0,174188.0,0.0,0.0,0.0,0.0,0.0
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,5.0,142688.0,297901.0,0.0,1746712.0,0.0,0.0,0.0
516,1.0,0.0,0.0,0.0,0.0,12945.0,0.0,0.0
517,5.0,0.0,0.0,0.0,4248.0,0.0,0.0,1298969.0
518,6.0,0.0,71076.0,0.0,479867.0,253921.0,34229.0,0.0
519,7.0,37394.0,228679.0,0.0,34587.0,0.0,99063.0,0.0
520,31.0,0.0,1125874.0,350241.0,711490.0,244748.0,0.0,201594.0
521,65.0,2256646.0,2799281.0,112981.0,3086180.0,1284444.0,812094.0,2588208.0
522,26.0,29227.0,0.0,30957.0,115908.0,48537.0,147019.0,68474.0
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,64.0,12183.0,0.0,74567.0,111652.0,64525.0,109087.0,286065.0
525,2.0,0.0,0.0,0.0,30862.0,0.0,53188.0,0.0
526,17.0,31490.0,169964.0,337508.0,63630.0,146424.0,340660.0,26354.0
527,3.0,0.0,0.0,0.0,25381.0,75346.0,0.0,0.0
528,2.0,0.0,0.0,0.0,0.0,9396.0,0.0,0.0
529,12.0,384903.0,77256.0,0.0,0.0,0.0,312093.0,0.0
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,5.0,0.0,612283.0,647380.0,0.0,0.0,0.0,395306.0
532,21.0,268352.0,31676.0,1804203.0,1100120.0,98102.0,1201075.0,1136704.0
533,5.0,0.0,0.0,0.0,2572.0,3337.0,4825.0,3604.0
534,6.0,216492.0,0.0,0.0,0.0,36409.0,40749.0,91225.0
535,15.0,0.0,246191.0,601736.0,0.0,0.0,1229148.0,114875.0
536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,4.0,12793.0,0.0,0.0,0.0,58659.0,0.0,57888.0
538,1.0,0.0,0.0,0.0,0.0,0.0,69273.0,0.0
539,55.0,926980.0,0.0,205626.0,688364.0,124599.0,416796.0,238333.0
540,4.0,0.0,39143.0,32764.0,0.0,59670.0,0.0,3604.0
541,3.0,0.0,0.0,0.0,0.0,9102.0,0.0,60816.0
542,2.0,0.0,0.0,0.0,0.0,0.0,43483.0,0.0
543,3.0,0.0,0.0,96034.0,71612.0,55726.0,0.0,0.0
544,6.0,0.0,80346.0,67789.0,0.0,98102.0,1338281.0,0.0
545,4.0,0.0,0.0,777759.0,0.0,65334.0,0.0,0.0
546,4.0,0.0,0.0,0.0,129921.0,0.0,0.0,13965.0
547,20.0,30407.0,951275.0,219465.0,8690.0,0.0,804.0,19011.0
548,35.0,202224.0,59539.0,417239.0,47624.0,136837.0,53081.0,370967.0
549,14.0,451534.0,653816.0,75562.0,57644.0,4299.0,246853.0,143031.0
550,2.0,0.0,0.0,7683.0,0.0,0.0,0.0,5271.0
551,7.0,0.0,15245.0,0.0,4434.0,39443.0,70614.0,0.0
552,3.0,0.0,49444.0,0.0,0.0,0.0,0.0,151140.0
553,3.0,39362.0,0.0,0.0,0.0,0.0,0.0,0.0
554,8.0,556267.0,115473.0,321996.0,0.0,0.0,0.0,276827.0
555,15.0,108246.0,175218.0,55926.0,590457.0,229376.0,0.0,3885.0
556,2.0,0.0,20499.0,0.0,0.0,0.0,0.0,2140.0
557,6.0,0.0,0.0,0.0,63674.0,0.0,0.0,117127.0
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,5.0,0.0,0.0,1504340.0,0.0,216430.0,101057.0,0.0
560,13.0,440857.0,588366.0,0.0,0.0,143158.0,528149.0,114988.0
561,23.0,600175.0,3066020.0,280340.0,217364.0,0.0,938983.0,2365.0
562,6.0,278036.0,30903.0,0.0,0.0,0.0,9651.0,0.0
563,1.0,0.0,0.0,0.0,0.0,239236.0,0.0,0.0
564,3.0,0.0,0.0,0.0,85934.0,687924.0,0.0,0.0
565,50.0,492225.0,550756.0,1969516.0,0.0,1481052.0,4282230.0,1755329.0
566,41.0,2792956.0,2591400.0,846916.0,687723.0,1131517.0,3181423.0,5995592.0
567,11.0,0.0,318039.0,0.0,0.0,8455.0,4482.0,13909.0
568,1.0,0.0,0.0,0.0,0.0,0.0,4182.0,0.0
569,3.0,0.0,122580.0,0.0,0.0,0.0,0.0,50680.0
570,7.0,15213.0,60424.0,33137.0,20424.0,9982.0,0.0,0.0
571,5.0,0.0,0.0,0.0,0.0,3014.0,0.0,49892.0
572,3.0,9841.0,0.0,67789.0,0.0,0.0,0.0,7771.0
573,19.0,0.0,0.0,82250.0,0.0,221284.0,432796.0,993897.0
574,13.0,0.0,185415.0,143486.0,77589.0,1416.0,83643.0,152941.0
575,7.0,0.0,0.0,219409.0,0.0,0.0,36138.0,14528.0
576,51.0,847793.0,1509075.0,2935843.0,3173810.0,0.0,442448.0,2645456.0
577,3.0,0.0,0.0,0.0,1033608.0,0.0,0.0,607713.0
578,1.0,0.0,0.0,0.0,0.0,0.0,944.0,0.0
579,5.0,0.0,0.0,0.0,0.0,2832.0,95224.0,60704.0
580,5.0,0.0,0.0,0.0,0.0,32162.0,35280.0,15204.0
581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,2.0,0.0,99094.0,0.0,0.0,0.0,0.0,0.0
583,2.0,0.0,0.0,0.0,0.0,0.0,21446.0,0.0
584,10.0,0.0,38165.0,18246.0,34808.0,251726.0,38604.0,0.0
585,17.0,378615.0,1679844.0,410437.0,133957.0,1018254.0,0.0,595730.0
586,12.0,639833.0,113670.0,0.0,308690.0,582137.0,53617.0,455560.0
587,1.0,0.0,64586.0,0.0,0.0,0.0,0.0,0.0
588,65.0,159409.0,398921.0,789125.0,226259.0,0.0,156015.0,71290.0
589,18.0,195827.0,285746.0,67788.0,324582.0,10114.0,32170.0,87846.0
590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,2.0,0.0,0.0,0.0,0.0,7049.0,0.0,0.0
593,6.0,160401.0,163784.0,0.0,0.0,54715.0,0.0,0.0
594,52.0,0.0,3503426.0,1380173.0,2561849.0,2572932.0,10867873.0,3236050.0
595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,5.0,277582.0,0.0,0.0,660524.0,0.0,0.0,394800.0
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,27.0,1794062.0,0.0,342106.0,1628366.0,52590.0,551472.0,7658.0
600,81.0,25586.0,344770.0,95582.0,161221.0,151138.0,305961.0,250419.0
601,4.0,0.0,60776.0,0.0,0.0,0.0,32170.0,0.0
602,15.0,410026.0,465022.0,1016489.0,0.0,0.0,423586.0,479065.0
603,5.0,0.0,0.0,0.0,16850.0,0.0,18123.0,188294.0
604,15.0,0.0,606299.0,0.0,52323.0,0.0,961247.0,88972.0
605,4.0,4910.0,0.0,9016.0,0.0,0.0,23377.0,0.0
606,21.0,6003.0,1438711.0,677546.0,425319.0,160705.0,12021.0,355494.0
607,8.0,0.0,0.0,370125.0,652507.0,12946.0,135040.0,0.0
608,114.0,132803.0,138133.0,318947.0,255495.0,173952.0,346131.0,239709.0
609,13.0,13777.0,206017.0,33894.0,78929.0,4551.0,0.0,14190.0
610,2.0,0.0,345244.0,0.0,0.0,0.0,0.0,0.0
611,2.0,14761.0,0.0,0.0,0.0,0.0,0.0,16105.0
612,1.0,0.0,170706.0,0.0,0.0,0.0,0.0,0.0
613,10.0,0.0,0.0,0.0,0.0,140022.0,314711.0,335369.0
614,8.0,0.0,128452.0,0.0,1210816.0,0.0,0.0,0.0
615,22.0,181066.0,71076.0,269573.0,533344.0,473517.0,360522.0,1464.0
616,7.0,8856.0,13391.0,47452.0,11529.0,13148.0,12546.0,0.0
617,28.0,54221.0,0.0,1100851.0,449050.0,1077095.0,5325190.0,1809174.0
618,13.0,9644.0,1111978.0,0.0,16761.0,357495.0,87943.0,126678.0
619,8.0,0.0,0.0,40673.0,86910.0,702893.0,121925.0,0.0
620,5.0,0.0,0.0,0.0,216015.0,0.0,3051378.0,0.0
621,2.0,0.0,3399.0,0.0,0.0,0.0,0.0,33787.0
622,20.0,351308.0,388004.0,226527.0,565801.0,56636.0,150449.0,0.0
623,22.0,14613.0,38834.0,104688.0,12228.0,3034.0,103095.0,5733.0
624,4.0,29522.0,78184.0,0.0,0.0,0.0,0.0,0.0
625,2.0,0.0,0.0,0.0,0.0,14159.0,0.0,0.0
626,29.0,102736.0,35847.0,52538.0,7982.0,41163.0,113454.0,138357.0
627,5.0,0.0,0.0,324300.0,0.0,439081.0,0.0,0.0
628,2.0,0.0,0.0,0.0,0.0,0.0,46111.0,1633.0
629,67.0,136931.0,132880.0,142333.0,37300.0,203587.0,86216.0,107442.0
630,1.0,0.0,0.0,0.0,0.0,335315.0,0.0,0.0
631,25.0,61011.0,133087.0,94452.0,1049483.0,456213.0,878665.0,1586011.0
632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,19.0,9644.0,10095.0,43610.0,499998.0,25263.0,567075.0,513448.0
634,11.0,33655.0,142770.0,415159.0,0.0,0.0,502927.0,0.0
635,22.0,38378.0,375467.0,398823.0,68375.0,207328.0,116885.0,101586.0
636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,8.0,0.0,0.0,194892.0,2918.0,39443.0,126536.0,1464.0
638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,5.0,192973.0,334675.0,605351.0,274653.0,0.0,0.0,0.0
640,43.0,1366804.0,2341510.0,1230135.0,420573.0,871416.0,1737921.0,637468.0
641,43.0,183586.0,6785899.0,9338205.0,11987722.0,1339613.0,693460.0,604290.0
642,3.0,0.0,10301.0,0.0,0.0,0.0,1501276.0,0.0
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,8.0,0.0,22240.0,14156.0,2652.0,0.0,26358.0,0.0
645,65.0,7068123.0,6749343.0,1704181.0,3051966.0,2277728.0,972976.0,3022440.0
646,13.0,48219.0,42027.0,77505.0,1667.0,38432.0,206962.0,0.0
647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,5.0,0.0,391433.0,96599.0,0.0,0.0,10723.0,0.0
649,7.0,40346.0,0.0,0.0,146461.0,455.0,142622.0,0.0
650,4.0,0.0,0.0,160885.0,2510.0,0.0,0.0,0.0
651,7.0,56091.0,244130.0,0.0,21284.0,37926.0,145838.0,111497.0
652,3.0,0.0,0.0,0.0,0.0,0.0,0.0,321516.0
653,6.0,77740.0,6078.0,33894.0,0.0,86977.0,31956.0,0.0
654,25.0,558145.0,0.0,0.0,1968865.0,785390.0,1089852.0,649340.0
655,46.0,142837.0,51576.0,35444.0,17959.0,13926.0,48468.0,20676.0
656,22.0,177327.0,1233839.0,905926.0,62788.0,1271316.0,25951.0,968715.0
657,5.0,0.0,88691.0,0.0,256961.0,0.0,0.0,75322.0
658,2.0,0.0,0.0,0.0,13303.0,0.0,31098.0,0.0
659,14.0,6790.0,0.0,4067.0,19422.0,0.0,35280.0,27075.0
660,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4494.0
661,26.0,0.0,738427.0,28923.0,1485807.0,705825.0,453761.0,990878.0
662,5.0,58551.0,255461.0,76827.0,0.0,0.0,12761.0,0.0
663,25.0,8148.0,37351.0,14654.0,25452.0,19336.0,14081.0,33213.0
664,24.0,1826722.0,154616.0,1454561.0,1121271.0,369904.0,1189205.0,160769.0
665,3.0,0.0,0.0,0.0,4878.0,0.0,0.0,48991.0
666,1.0,0.0,15451.0,0.0,0.0,0.0,0.0,0.0
667,4.0,0.0,0.0,17625.0,257582.0,0.0,0.0,0.0
668,1.0,0.0,0.0,4734.0,0.0,0.0,0.0,0.0
669,3.0,0.0,302845.0,0.0,0.0,0.0,0.0,0.0
670,31.0,1218949.0,1443985.0,115692.0,5073031.0,1048504.0,1849562.0,0.0
671,2.0,0.0,0.0,65529.0,0.0,1416.0,0.0,0.0
672,4.0,121432.0,0.0,0.0,0.0,0.0,0.0,11262.0
673,7.0,0.0,0.0,0.0,0.0,139567.0,149055.0,73656.0
674,4.0,0.0,86527.0,0.0,0.0,0.0,53617.0,17794.0
675,10.0,4133.0,0.0,7683.0,800707.0,0.0,0.0,95864.0
676,161.0,14266932.0,31772579.0,22443160.0,28393211.0,5425728.0,10815486.0,5856874.0
677,2.0,0.0,0.0,0.0,0.0,0.0,10166.0,21398.0
678,7.0,0.0,0.0,0.0,0.0,6271.0,7720.0,17569.0
679,3.0,0.0,0.0,0.0,11352.0,45713.0,0.0,4494.0
680,29.0,32080.0,109911.0,998118.0,44075.0,125146.0,192593.0,266478.0
681,2.0,0.0,0.0,0.0,47002.0,78886.0,0.0,0.0
682,5.0,0.0,0.0,21466.0,91167.0,0.0,20374.0,0.0
683,77.0,610999.0,779571.0,392495.0,758868.0,137837.0,63375.0,86438.0
684,1.0,0.0,0.0,32764.0,0.0,0.0,0.0,0.0
685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,1.0,0.0,128194.0,0.0,0.0,0.0,0.0,0.0
688,7.0,9841.0,20396.0,23726.0,19511.0,55625.0,105089.0,0.0
689,5.0,0.0,40173.0,55361.0,0.0,0.0,0.0,83341.0
690,8.0,0.0,0.0,339237.0,0.0,100630.0,157623.0,0.0
691,2.0,0.0,0.0,0.0,0.0,0.0,7131.0,37841.0
692,7.0,57863.0,30903.0,32764.0,46116.0,0.0,31945.0,0.0
693,11.0,8758.0,41718.0,392258.0,191813.0,33982.0,191627.0,224683.0
694,51.0,5218720.0,887439.0,4038907.0,2566431.0,1146606.0,2393712.0,1784206.0
695,4.0,0.0,0.0,52593.0,100744.0,146647.0,0.0,0.0
696,1.0,0.0,0.0,0.0,536314.0,0.0,0.0,0.0
697,1.0,175162.0,0.0,0.0,0.0,0.0,0.0,0.0
698,1.0,0.0,70046.0,0.0,0.0,0.0,0.0,0.0
699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4415.0
700,1.0,0.0,0.0,0.0,0.0,2630.0,0.0,0.0
701,5.0,27111.0,72106.0,0.0,0.0,0.0,52544.0,0.0
702,4.0,0.0,15451.0,11298.0,0.0,5957.0,1287.0,0.0
703,28.0,0.0,303876.0,218053.0,149875.0,692830.0,317413.0,1081183.0
704,32.0,691791.0,470091.0,128798.0,113515.0,620730.0,986241.0,1077802.0
705,14.0,0.0,664405.0,88452.0,4612.0,6068.0,17940.0,0.0
706,3.0,0.0,0.0,0.0,0.0,45511.0,0.0,0.0
707,22.0,464474.0,797359.0,215601.0,0.0,747393.0,225192.0,1819986.0
708,19.0,168766.0,411046.0,0.0,0.0,225078.0,437698.0,3852806.0
709,7.0,0.0,0.0,171731.0,0.0,0.0,658418.0,3367.0
710,28.0,253788.0,141410.0,789284.0,138966.0,10012.0,891856.0,55185.0
711,11.0,0.0,0.0,151508.0,730753.0,0.0,1800084.0,234807.0
712,2.0,368037.0,0.0,0.0,0.0,0.0,2574.0,0.0
713,18.0,0.0,676942.0,263732.0,0.0,3034.0,21447.0,59803.0
714,4.0,1968.0,0.0,0.0,0.0,7080.0,0.0,32661.0
715,2.0,0.0,0.0,0.0,82032.0,0.0,0.0,0.0
716,11.0,0.0,32963.0,39543.0,5765.0,1315.0,205139.0,94603.0
717,10.0,935492.0,765353.0,0.0,401027.0,0.0,0.0,0.0
718,7.0,0.0,225084.0,61360.0,116122.0,129454.0,43977.0,46187.0
719,6.0,0.0,71076.0,0.0,35474.0,0.0,0.0,1802.0
720,24.0,69672.0,162650.0,13219.0,74317.0,34488.0,4794.0,35927.0
721,3.0,0.0,0.0,0.0,3193.0,0.0,0.0,0.0
722,9.0,48219.0,0.0,16834.0,0.0,361055.0,13190.0,23651.0
723,11.0,0.0,205378.0,251777.0,0.0,0.0,0.0,0.0
724,7.0,0.0,81583.0,0.0,3104.0,24273.0,14294.0,0.0
725,2.0,0.0,0.0,0.0,0.0,809.0,4986.0,0.0
726,8.0,0.0,30903.0,22596.0,391981.0,9911.0,8579.0,4505.0
727,6.0,427523.0,0.0,0.0,153671.0,526704.0,87610.0,0.0
728,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74106.0
729,5.0,245620.0,0.0,61179.0,31039.0,87179.0,0.0,0.0
730,21.0,418509.0,726263.0,159168.0,8514.0,4996.0,3056.0,89265.0
731,12.0,102341.0,36053.0,171505.0,70326.0,1315.0,2096533.0,11150.0
732,22.0,481892.0,375981.0,59879.0,37957.0,0.0,203959.0,33786.0
733,10.0,14151.0,9096.0,0.0,0.0,3843.0,67557.0,416118.0
734,3.0,3434.0,25752.0,0.0,0.0,0.0,7399.0,0.0
