고객번호,의류잡화구매횟수,의류잡화1,의류잡화2,의류잡화3,의류잡화4,의류잡화5,의류잡화6,의류잡화7
320,180.0,1893925.0,849358.0,1040530.0,763210.0,1247913.0,1977811.0,640035.0
321,196.0,12002621.0,7617108.0,3911024.0,5800865.0,5694495.0,2800963.0,3555662.0
322,40.0,162171.0,692683.0,162862.0,397036.0,239186.0,196990.0,435625.0
323,180.0,2456251.0,6190584.0,2784885.0,1603272.0,2032000.0,2519097.0,2345517.0
324,213.0,5130047.0,4419687.0,2897395.0,3249039.0,6577522.0,2286231.0,4202803.0
325,62.0,1784044.0,2573680.0,1406216.0,2251898.0,506993.0,2543248.0,2359134.0
326,151.0,2083107.0,2629369.0,926272.0,1016792.0,2292747.0,1863248.0,2270195.0
327,195.0,6732234.0,2134637.0,2845084.0,5067531.0,4124242.0,4007349.0,4046498.0
328,339.0,3116219.0,3390324.0,7598566.0,7808148.0,6418585.0,4064298.0,4438641.0
329,54.0,911531.0,2214984.0,5612458.0,279034.0,1569019.0,1192121.0,915061.0
330,9.0,0.0,0.0,10168.0,0.0,77268.0,9543.0,0.0
331,45.0,91025.0,482596.0,200541.0,33700.0,480700.0,53724.0,157109.0
332,186.0,2995711.0,1903260.0,2097184.0,1886697.0,3477764.0,1913868.0,1971962.0
333,54.0,275043.0,591733.0,1290921.0,123270.0,600848.0,2459339.0,530454.0
334,182.0,685641.0,3187854.0,2455967.0,1947433.0,1593656.0,4710031.0,4272965.0
335,365.0,5164502.0,11203095.0,13321361.0,8514134.0,11751054.0,12313596.0,4273248.0
336,76.0,1623396.0,722597.0,392721.0,416112.0,484235.0,1170279.0,72980.0
337,176.0,3691744.0,1747717.0,10512675.0,4155288.0,3990857.0,5346968.0,1469042.0
338,65.0,443317.0,694998.0,595974.0,156172.0,514477.0,954169.0,462653.0
339,42.0,609818.0,483625.0,349901.0,24744.0,224219.0,545500.0,440806.0
340,93.0,1028141.0,2581458.0,458589.0,2025516.0,3226591.0,1117164.0,582598.0
341,77.0,852930.0,955199.0,3470795.0,4067820.0,1689594.0,2643534.0,4029172.0
342,11.0,23027.0,15348.0,27002.0,6917.0,0.0,23377.0,21173.0
343,69.0,2514488.0,2047514.0,1677053.0,2597366.0,2144966.0,4951746.0,3739048.0
344,94.0,4701985.0,2188346.0,1398951.0,4013208.0,1159793.0,1321037.0,951215.0
345,128.0,5367432.0,10130320.0,3922910.0,12764820.0,4228082.0,3297693.0,1328140.0
346,31.0,97421.0,20499.0,253076.0,411403.0,50568.0,202672.0,536760.0
347,226.0,783703.0,1356108.0,1386611.0,265964.0,514884.0,408260.0,487203.0
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,165.0,2259489.0,3230055.0,486664.0,1818759.0,1451244.0,1630494.0,1055321.0
350,33.0,556975.0,247736.0,101570.0,432280.0,5158.0,94666.0,1658215.0
351,117.0,1481720.0,4577384.0,1374774.0,2013677.0,4622418.0,1379018.0,884225.0
352,223.0,7645707.0,20585675.0,11625241.0,11262262.0,7612533.0,26705466.0,19754853.0
353,17.0,16630.0,27812.0,199185.0,34587.0,66345.0,10723.0,159418.0
354,7.0,0.0,5150.0,129476.0,0.0,165357.0,41821.0,0.0
355,130.0,618872.0,3827592.0,1526596.0,14917294.0,5953957.0,200851.0,557371.0
356,250.0,2505700.0,1737126.0,2987450.0,10588980.0,5145076.0,4317941.0,1973806.0
357,43.0,62783.0,484759.0,246976.0,334692.0,765293.0,566624.0,128559.0
358,128.0,192649.0,2668398.0,1447395.0,2599403.0,678227.0,4230492.0,4225607.0
359,86.0,2355385.0,1078788.0,1208951.0,3351345.0,3763117.0,1653529.0,644653.0
360,122.0,1112259.0,518863.0,399388.0,857127.0,91225.0,1678021.0,2185273.0
361,169.0,8977367.0,3875959.0,3004671.0,5960203.0,2135945.0,4319236.0,3037923.0
362,81.0,446859.0,141277.0,510900.0,91255.0,975047.0,1466225.0,1811426.0
363,256.0,38325820.0,21847533.0,41239306.0,1810278.0,19432343.0,6386765.0,4107242.0
364,70.0,0.0,440877.0,1988970.0,90368.0,230388.0,553757.0,494978.0
365,214.0,5468790.0,4750447.0,9230930.0,1852164.0,1755328.0,4496302.0,1529757.0
366,16.0,0.0,442422.0,0.0,279710.0,39443.0,0.0,13064.0
367,110.0,5770274.0,6270919.0,942610.0,20014738.0,137939.0,2842313.0,6211546.0
368,200.0,2438832.0,7783691.0,7109828.0,2340929.0,3855878.0,2362121.0,2092862.0
369,283.0,2472014.0,5220872.0,2750823.0,4591476.0,4889181.0,4269685.0,1311672.0
370,48.0,918911.0,81583.0,293864.0,236520.0,103058.0,519333.0,224007.0
371,91.0,858588.0,890139.0,427632.0,480222.0,490305.0,721150.0,363096.0
372,26.0,6888.0,492174.0,39317.0,236342.0,0.0,101978.0,11262.0
373,103.0,128322.0,279565.0,1156199.0,242054.0,706090.0,6088996.0,418225.0
374,124.0,3267123.0,2099470.0,1653815.0,2253281.0,2501092.0,1618902.0,1948679.0
375,242.0,26606584.0,23811102.0,9805991.0,12884091.0,26056284.0,24372224.0,10719740.0
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,203.0,3446261.0,7503685.0,3745281.0,7530579.0,4361758.0,5479427.0,5836624.0
378,130.0,3201331.0,1090110.0,1625701.0,2212214.0,2295851.0,1706533.0,1765635.0
379,127.0,1179638.0,573984.0,1370762.0,1302009.0,1107034.0,2432229.0,2135104.0
380,14.0,0.0,747895.0,145971.0,68286.0,30341.0,0.0,0.0
381,66.0,361464.0,1936016.0,20303.0,325876.0,689899.0,1699520.0,949511.0
382,67.0,4159503.0,7785134.0,1148935.0,5568559.0,1212515.0,4980217.0,1267998.0
383,94.0,2383509.0,2945120.0,2374159.0,2957321.0,387349.0,3946985.0,1562735.0
384,23.0,17123.0,0.0,4519.0,85669.0,16687.0,88576.0,179520.0
385,29.0,20468.0,732804.0,1108229.0,53032.0,68772.0,31098.0,265453.0
386,105.0,1001650.0,436829.0,3151997.0,1903594.0,181741.0,371567.0,2589233.0
387,86.0,2685340.0,1035803.0,3329601.0,2419900.0,2726234.0,1465568.0,3352728.0
388,171.0,18365985.0,21708965.0,3603365.0,17207326.0,10676802.0,3775745.0,2500814.0
389,36.0,81971.0,533688.0,21918.0,14455.0,166672.0,217577.0,415015.0
390,15.0,79964.0,175629.0,201332.0,304185.0,0.0,84929.0,3379.0
391,158.0,3417476.0,14452855.0,2729344.0,1250439.0,6028.0,106591.0,10267511.0
392,12.0,0.0,70303.0,22031.0,832030.0,56687.0,838356.0,1267615.0
393,103.0,783604.0,1473878.0,936995.0,4077512.0,2057537.0,2926236.0,1243728.0
394,44.0,378173.0,900914.0,16947.0,202908.0,874672.0,559493.0,260496.0
395,31.0,39362.0,111250.0,5649.0,219669.0,1511371.0,297467.0,661772.0
396,56.0,327494.0,261621.0,34346.0,146949.0,149074.0,372314.0,138414.0
397,46.0,236173.0,55109.0,1325945.0,1170846.0,234837.0,485770.0,608728.0
398,105.0,3701465.0,3064053.0,537506.0,10388487.0,1296508.0,6235479.0,10397230.0
399,160.0,4985933.0,8035898.0,3426573.0,5858601.0,5162105.0,10287907.0,3447795.0
400,190.0,6407233.0,6613165.0,2603362.0,7854050.0,4056755.0,5888009.0,5453076.0
401,370.0,8424736.0,4883494.0,3829045.0,16521960.0,26253253.0,8005855.0,5878971.0
402,100.0,2082508.0,1998377.0,738274.0,1586761.0,3545212.0,1094645.0,346204.0
403,26.0,116709.0,65513.0,49711.0,0.0,535614.0,58871.0,534282.0
404,135.0,3394361.0,3233049.0,2206266.0,2349886.0,3985608.0,2173152.0,895127.0
405,83.0,1748086.0,2005414.0,1024036.0,981585.0,1206255.0,881356.0,531051.0
406,39.0,31687.0,82614.0,193083.0,83629.0,29329.0,248676.0,131317.0
407,178.0,5634180.0,14636915.0,6437919.0,23915475.0,2322692.0,7347809.0,2844933.0
408,84.0,6008248.0,9507697.0,13844108.0,1150138.0,1984687.0,5328568.0,1059781.0
409,179.0,3440375.0,5362928.0,4091364.0,8773489.0,7039830.0,7552973.0,2066935.0
410,19.0,9841.0,26473.0,612130.0,451754.0,46825.0,10723.0,0.0
411,165.0,4936816.0,4222005.0,3556839.0,5228627.0,3376080.0,1550572.0,2752697.0
412,105.0,5723098.0,1609550.0,1552820.0,3578739.0,1704672.0,2487713.0,260181.0
413,114.0,2854113.0,2336021.0,11765790.0,2779795.0,1329975.0,4232164.0,8193304.0
414,145.0,3341578.0,3983931.0,4623256.0,11701049.0,3943372.0,8469088.0,3570788.0
415,91.0,19287.0,177690.0,139531.0,8868.0,585067.0,188517.0,410959.0
416,275.0,5170167.0,12864326.0,10401082.0,10575147.0,5651493.0,3854193.0,5640495.0
417,117.0,604927.0,2238430.0,498640.0,1665346.0,1609433.0,780664.0,64702.0
418,195.0,396673.0,449634.0,1405707.0,993346.0,874220.0,491881.0,484840.0
419,87.0,1342656.0,3645239.0,4801527.0,3458430.0,1984677.0,952132.0,672652.0
420,76.0,331628.0,1542864.0,1703978.0,1431752.0,1805192.0,2397839.0,718196.0
421,538.0,4931521.0,7941062.0,6013053.0,3479685.0,4614289.0,5618752.0,5715084.0
422,80.0,479038.0,1977447.0,710084.0,867324.0,352943.0,2681761.0,625057.0
423,114.0,6735928.0,4295860.0,5243578.0,5634940.0,1021561.0,2310809.0,3615354.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,106.0,668468.0,1770718.0,272059.0,454771.0,291169.0,1225576.0,1254901.0
426,159.0,346850.0,4932259.0,2307564.0,1186047.0,5105997.0,3227542.0,3612448.0
427,49.0,250933.0,0.0,1230362.0,823693.0,513163.0,451456.0,1050264.0
428,166.0,5071910.0,6395960.0,5347395.0,4981109.0,3135703.0,8587196.0,4699481.0
429,147.0,6517347.0,11230105.0,5732138.0,817708.0,4587060.0,3304365.0,1514777.0
430,271.0,7951002.0,5407848.0,4337100.0,16104680.0,2525914.0,4251435.0,11940537.0
431,90.0,535819.0,25752.0,760078.0,214198.0,493085.0,344220.0,1016817.0
432,104.0,0.0,3239366.0,1568309.0,3323362.0,3934119.0,980559.0,541357.0
433,217.0,6740866.0,6141654.0,2504695.0,7162862.0,2383567.0,8538115.0,2678658.0
434,71.0,1982439.0,868364.0,823596.0,1187706.0,188700.0,1991668.0,500372.0
435,117.0,5318379.0,3190331.0,1597549.0,269330.0,1078136.0,2829371.0,823318.0
436,155.0,2892189.0,5729754.0,3878973.0,7424391.0,5698492.0,4188358.0,2709426.0
437,2.0,0.0,0.0,0.0,0.0,0.0,70131.0,0.0
438,115.0,2173434.0,6309464.0,2045124.0,7406492.0,3882993.0,2104512.0,2686068.0
439,2.0,5412.0,3605.0,0.0,0.0,0.0,0.0,0.0
440,141.0,8164758.0,3709494.0,6540471.0,5822027.0,5734836.0,2042949.0,3511379.0
441,175.0,1083937.0,3122192.0,2364012.0,1685962.0,1304297.0,920551.0,3116646.0
442,23.0,48514.0,17306.0,76714.0,8514.0,54209.0,46753.0,35138.0
443,222.0,2800140.0,12472478.0,10676167.0,20012614.0,16878595.0,9277956.0,16881697.0
444,145.0,3011887.0,2508805.0,10778239.0,3133388.0,2881934.0,9187075.0,7228702.0
445,10.0,0.0,80038.0,24856.0,0.0,190136.0,138332.0,201370.0
446,42.0,571343.0,269482.0,62365.0,199716.0,48545.0,714255.0,1815673.0
447,70.0,432344.0,247840.0,1058402.0,256205.0,538851.0,528258.0,618300.0
448,240.0,3420505.0,10474805.0,7157676.0,6942422.0,6862623.0,1408625.0,5485378.0
449,78.0,673489.0,483399.0,711441.0,1774923.0,292990.0,2428281.0,1617850.0
450,158.0,4951108.0,19314656.0,14182765.0,10670732.0,9219478.0,9445542.0,3912620.0
451,94.0,1652837.0,486509.0,1473269.0,643356.0,186192.0,605441.0,1119810.0
452,8.0,19681.0,6139.0,253189.0,0.0,0.0,1072.0,0.0
453,135.0,1343039.0,3630335.0,2064238.0,3777222.0,2199643.0,1938888.0,713636.0
454,66.0,288229.0,208901.0,440399.0,416812.0,182956.0,568340.0,941867.0
455,14.0,869384.0,108623.0,439032.0,118836.0,201574.0,0.0,0.0
456,19.0,0.0,221159.0,159302.0,349769.0,15979.0,166213.0,252331.0
457,345.0,3752746.0,7731549.0,2081949.0,2779579.0,3505361.0,4210461.0,3238738.0
458,15.0,55107.0,50474.0,62478.0,26605.0,11934.0,224119.0,225247.0
459,78.0,628960.0,1022000.0,2476461.0,709735.0,331524.0,1400157.0,947272.0
461,23.0,9841.0,20602.0,92643.0,69173.0,0.0,327708.0,308362.0
462,258.0,5537918.0,5542926.0,9573693.0,3130577.0,2702802.0,5688049.0,6214962.0
463,203.0,3880005.0,2816475.0,5276080.0,5670264.0,2362934.0,1610473.0,4290114.0
464,144.0,1651738.0,727140.0,1264143.0,451401.0,371673.0,1269278.0,926211.0
465,67.0,703007.0,169654.0,63608.0,813582.0,1136450.0,465557.0,425714.0
466,137.0,4280600.0,6468542.0,5421657.0,4348752.0,3439645.0,2595279.0,1876837.0
467,103.0,2296323.0,807248.0,724434.0,1061764.0,646721.0,309156.0,1497783.0
468,119.0,2344915.0,4562069.0,3517433.0,1283198.0,2390140.0,3386099.0,1846285.0
469,56.0,249507.0,748512.0,1203506.0,1768723.0,172912.0,677450.0,319917.0
470,10.0,0.0,14421.0,308437.0,34587.0,20228.0,0.0,27018.0
471,142.0,991030.0,3644033.0,6796677.0,3646449.0,14905183.0,8369791.0,1928859.0
472,38.0,324018.0,30903.0,6440.0,0.0,328287.0,205094.0,234030.0
473,45.0,279373.0,255152.0,110948.0,413798.0,352963.0,60694.0,80412.0
474,248.0,11052194.0,6228954.0,4080777.0,12770830.0,3790567.0,7853053.0,6216120.0
475,85.0,5181102.0,876448.0,1552335.0,1124863.0,1411855.0,1571098.0,2148732.0
476,7.0,0.0,0.0,0.0,369190.0,0.0,80533.0,0.0
477,130.0,1126991.0,5502854.0,1675009.0,3900003.0,2219200.0,4421883.0,719141.0
478,244.0,20623556.0,9643718.0,9917673.0,24214830.0,28732139.0,21211421.0,4127910.0
479,49.0,95454.0,1290596.0,313974.0,0.0,489497.0,132167.0,211844.0
480,159.0,5282596.0,4424334.0,2445492.0,7341166.0,3328090.0,7561889.0,5656317.0
481,118.0,5708344.0,6029816.0,718049.0,1608843.0,3257025.0,5367000.0,4187060.0
482,32.0,43397.0,23383.0,95130.0,304097.0,28824.0,13726.0,111879.0
483,25.0,319818.0,582256.0,139983.0,106420.0,852675.0,112135.0,201370.0
484,138.0,3639796.0,1901386.0,1983614.0,2532938.0,1303023.0,3766745.0,987118.0
485,142.0,6194924.0,9644387.0,9589845.0,15334133.0,16304024.0,12226664.0,17155956.0
486,210.0,6144174.0,9208508.0,6128646.0,11175671.0,8887110.0,9969605.0,885947.0
487,38.0,31490.0,191288.0,102361.0,0.0,30139.0,361057.0,547010.0
488,5.0,0.0,66956.0,0.0,21993.0,0.0,225084.0,0.0
489,162.0,6958638.0,3423823.0,2181583.0,7749529.0,4115020.0,2278221.0,6351614.0
490,66.0,987096.0,889665.0,648679.0,1141917.0,361600.0,2444315.0,1599976.0
491,24.0,77740.0,611974.0,250524.0,1082737.0,0.0,630108.0,773720.0
492,254.0,2667508.0,6234073.0,6280454.0,2978925.0,3964532.0,896220.0,4062692.0
493,21.0,155481.0,48826.0,132639.0,683041.0,370561.0,245030.0,174149.0
494,46.0,1502287.0,2216468.0,479241.0,1906742.0,0.0,1740751.0,2474168.0
495,13.0,53926.0,0.0,22596.0,55604.0,277921.0,199348.0,0.0
496,94.0,1183061.0,58612.0,1824325.0,156969.0,706838.0,1772203.0,1088952.0
497,58.0,194695.0,206532.0,115580.0,140297.0,123284.0,116242.0,92125.0
498,92.0,927423.0,335086.0,684946.0,280951.0,1175905.0,875993.0,814152.0
499,83.0,469687.0,117841.0,11298.0,0.0,183865.0,209961.0,153841.0
500,68.0,238094.0,437634.0,769625.0,227491.0,859097.0,598848.0,521995.0
501,211.0,4519154.0,11535337.0,4846757.0,22480042.0,5504531.0,7001603.0,5475916.0
502,147.0,4415563.0,2815018.0,1817433.0,2377146.0,3386426.0,3382933.0,950131.0
503,149.0,1872894.0,2326276.0,1807556.0,2004142.0,1169210.0,3476124.0,1206271.0
504,205.0,7340363.0,9663692.0,8259997.0,4273203.0,6201732.0,4225720.0,5289118.0
505,111.0,28459755.0,2320846.0,1633906.0,10543765.0,8370424.0,9253637.0,4852445.0
506,118.0,3029571.0,3683775.0,697092.0,1748293.0,6799958.0,1524653.0,1577171.0
507,40.0,715663.0,1715372.0,720682.0,756702.0,705523.0,1068952.0,2279094.0
508,165.0,6250249.0,6912920.0,8133252.0,3727813.0,6769732.0,5948318.0,5660280.0
509,123.0,1823023.0,3217495.0,3018847.0,2682323.0,3124012.0,2726469.0,2150463.0
510,178.0,8326686.0,11049545.0,3300079.0,4460465.0,4571031.0,3122431.0,3907394.0
511,28.0,85614.0,85188.0,167212.0,7982.0,85864.0,233019.0,78836.0
512,18.0,182641.0,38114.0,156704.0,33700.0,65738.0,0.0,14528.0
513,138.0,3431835.0,1989817.0,2415180.0,13752955.0,1633159.0,2154353.0,4577930.0
514,15.0,37394.0,19572.0,54423.0,0.0,0.0,209536.0,4243292.0
515,37.0,903363.0,870268.0,138967.0,827772.0,1855173.0,415564.0,1593163.0
516,43.0,106869.0,209829.0,83153.0,15078.0,232815.0,44715.0,79511.0
517,50.0,1101257.0,750933.0,1273690.0,12345370.0,4853462.0,2626536.0,643978.0
518,224.0,17521697.0,10030865.0,12767163.0,4124009.0,5105460.0,2520246.0,7994975.0
519,167.0,345502.0,1515773.0,73437.0,6000647.0,6471885.0,3916673.0,4443932.0
520,191.0,2461772.0,3250077.0,3061793.0,4062150.0,1660405.0,2883439.0,2042768.0
521,98.0,5314980.0,4067679.0,995631.0,3516144.0,866730.0,1082658.0,3058421.0
522,201.0,569179.0,1508768.0,1363902.0,1985270.0,5126062.0,3510628.0,596900.0
523,5.0,0.0,57170.0,37284.0,126285.0,0.0,0.0,41670.0
524,95.0,648494.0,1391855.0,354192.0,358194.0,1112189.0,558367.0,146408.0
525,47.0,28538.0,1736931.0,882492.0,3258058.0,608635.0,1896971.0,475832.0
526,159.0,7982540.0,6911319.0,4083701.0,2803892.0,224562.0,2253289.0,5660549.0
527,11.0,295217.0,3220669.0,0.0,461155.0,0.0,0.0,0.0
528,10.0,1968.0,0.0,16947.0,17737.0,20025.0,52545.0,77710.0
529,340.0,54577818.0,48557479.0,40775757.0,8430551.0,24664042.0,20131407.0,12328905.0
530,131.0,837530.0,2018870.0,1001349.0,2695450.0,529245.0,1075233.0,486531.0
531,77.0,192088.0,1405120.0,3206508.0,3537651.0,1133833.0,2632081.0,822620.0
532,142.0,6368459.0,4683658.0,7625971.0,3711525.0,3826478.0,7247576.0,7137376.0
533,35.0,209604.0,115886.0,12202.0,0.0,40456.0,5362.0,76245.0
534,68.0,172209.0,872433.0,535756.0,1497262.0,268820.0,599922.0,520341.0
535,188.0,3882234.0,2897394.0,6535490.0,4335769.0,5801719.0,6254748.0,4588705.0
536,8.0,0.0,101979.0,320414.0,0.0,0.0,109379.0,0.0
537,14.0,0.0,50474.0,56942.0,54629.0,39443.0,38175.0,30633.0
538,108.0,1329891.0,1667813.0,2129012.0,6570524.0,2934736.0,2683094.0,2473311.0
539,119.0,3050770.0,3306597.0,1534336.0,1992774.0,1327012.0,1394065.0,1435265.0
540,144.0,476384.0,1153595.0,394866.0,519950.0,122275.0,175755.0,505224.0
541,52.0,0.0,8241.0,275560.0,190857.0,137393.0,5254.0,317597.0
542,108.0,0.0,640714.0,2117313.0,2061734.0,589782.0,253394.0,544982.0
543,24.0,912712.0,661625.0,302562.0,352961.0,199238.0,80426.0,169385.0
544,248.0,4216727.0,1948182.0,4345266.0,3054413.0,3022826.0,2557584.0,4156006.0
545,96.0,1885646.0,1292904.0,1901162.0,2418182.0,1179333.0,1341873.0,4135421.0
546,84.0,5090577.0,4178092.0,6183351.0,4103346.0,26322836.0,6120962.0,9803406.0
547,47.0,2568682.0,603476.0,3069101.0,987049.0,3123626.0,835557.0,1537472.0
548,241.0,4593553.0,1657997.0,3584179.0,2630681.0,7953442.0,3032406.0,3182318.0
549,65.0,3978526.0,1079571.0,372588.0,3434450.0,3688804.0,2071440.0,1050683.0
550,72.0,242176.0,0.0,1751147.0,1150314.0,1197345.0,751518.0,5525805.0
551,28.0,9841.0,103008.0,159980.0,688008.0,335670.0,18873.0,661659.0
552,83.0,595943.0,1556615.0,506200.0,765206.0,539205.0,741320.0,552415.0
553,118.0,1133238.0,4268863.0,4395882.0,8811889.0,6521004.0,1727959.0,744889.0
554,269.0,4755891.0,14821855.0,7833062.0,8885369.0,8610651.0,10164173.0,3683895.0
555,93.0,1271645.0,857476.0,508244.0,569172.0,883643.0,1627041.0,824625.0
556,34.0,155088.0,1256601.0,109704.0,80258.0,55524.0,115813.0,55073.0
557,51.0,564650.0,848277.0,110269.0,675680.0,198428.0,303580.0,21398.0
558,64.0,313323.0,263701.0,13558.0,1138450.0,678770.0,1206760.0,622018.0
559,83.0,3858659.0,2254232.0,1635918.0,21083340.0,3438007.0,4185378.0,1415333.0
560,280.0,5795173.0,9111300.0,4911004.0,6475331.0,3107465.0,8457968.0,7330094.0
561,171.0,3878967.0,3064363.0,6364416.0,4006512.0,2879375.0,8697549.0,10267647.0
562,258.0,70677340.0,67883789.0,103091125.0,130428319.0,58385105.0,33791994.0,34401514.0
563,51.0,688542.0,708854.0,730816.0,55516.0,158581.0,654022.0,337137.0
564,107.0,2242013.0,2289140.0,1704405.0,6566721.0,4561169.0,3179170.0,869515.0
565,157.0,3307127.0,11905501.0,3951450.0,5089215.0,5429600.0,8271093.0,5022078.0
566,72.0,5108114.0,3041330.0,392620.0,795980.0,2222781.0,4993805.0,2208894.0
567,81.0,3064398.0,3993172.0,2190247.0,1168416.0,17301988.0,1125219.0,847769.0
568,50.0,9841.0,91060.0,216357.0,87619.0,111148.0,297147.0,246418.0
569,131.0,1145047.0,3056530.0,3051240.0,2066423.0,889519.0,417784.0,1056977.0
570,2.0,0.0,0.0,0.0,3104.0,0.0,0.0,56311.0
571,115.0,3479495.0,2130054.0,995678.0,5353944.0,636044.0,1693397.0,3006998.0
572,157.0,2039848.0,779622.0,543211.0,2757215.0,1602889.0,1689687.0,2812514.0
573,92.0,889586.0,1217904.0,1497110.0,92541.0,1114214.0,1072879.0,1371635.0
574,144.0,3025822.0,3443097.0,327701.0,2840660.0,4002788.0,235700.0,2492236.0
575,102.0,928556.0,1233836.0,1195224.0,2589030.0,4646880.0,3174556.0,796919.0
576,173.0,1271025.0,2709623.0,4644528.0,3648541.0,4020850.0,6773619.0,3076372.0
577,70.0,1513870.0,1451742.0,1380286.0,2172908.0,3110437.0,1959487.0,3280762.0
578,199.0,9715114.0,12011795.0,5971240.0,6698017.0,7149394.0,5242887.0,3953717.0
579,7.0,9841.0,9271.0,0.0,31305.0,9102.0,11689.0,13290.0
580,109.0,384809.0,348994.0,346738.0,230576.0,981324.0,473973.0,561199.0
581,6.0,9841.0,0.0,0.0,11414.0,38432.0,0.0,16893.0
582,80.0,116119.0,2435587.0,300754.0,114401.0,748657.0,232857.0,276939.0
583,7.0,19681.0,22662.0,0.0,8868.0,50568.0,21447.0,5631.0
584,142.0,4348531.0,3126302.0,1566492.0,2544292.0,636701.0,1879403.0,1143033.0
585,294.0,6713834.0,14272752.0,35413791.0,41747040.0,25136466.0,7479683.0,15027523.0
586,155.0,6394941.0,7971746.0,9334873.0,5309974.0,4966906.0,2990595.0,8132871.0
587,67.0,1727865.0,2667581.0,4053967.0,735277.0,553415.0,438126.0,2198681.0
588,138.0,3950314.0,4992059.0,5124539.0,10738328.0,12600353.0,2736475.0,1477275.0
589,156.0,1835661.0,1317276.0,613034.0,1231106.0,2623712.0,180905.0,1246395.0
590,29.0,0.0,353834.0,56490.0,131872.0,317465.0,84501.0,520114.0
591,7.0,0.0,91678.0,146875.0,0.0,123891.0,2145.0,68700.0
592,141.0,472350.0,514353.0,2377645.0,1034314.0,864710.0,889077.0,86776.0
593,138.0,1222098.0,4418699.0,2258601.0,1491046.0,1088676.0,5301596.0,5323233.0
594,138.0,5618316.0,7042864.0,9238591.0,33925697.0,22104416.0,3663472.0,7256068.0
595,87.0,2360493.0,2397865.0,1477925.0,567797.0,1465302.0,1092864.0,3059672.0
596,146.0,3559536.0,3976064.0,2826180.0,4910109.0,3639684.0,3194859.0,2562554.0
597,168.0,3814496.0,4830899.0,3913248.0,3010418.0,2191470.0,1331762.0,3161458.0
598,49.0,273804.0,909588.0,414414.0,148900.0,152108.0,426523.0,666896.0
599,134.0,3326294.0,1859604.0,1644166.0,4411715.0,1965572.0,2762843.0,872772.0
600,72.0,514857.0,221881.0,601171.0,3962560.0,1030067.0,1139147.0,417042.0
601,360.0,3630573.0,3841607.0,2023141.0,2478296.0,2595244.0,3105284.0,3463347.0
602,105.0,2323248.0,1814290.0,4774704.0,1241926.0,4249994.0,6724348.0,6505502.0
603,148.0,3375951.0,4882921.0,9482232.0,6106942.0,9684957.0,1491796.0,482927.0
604,130.0,1601332.0,3082244.0,954281.0,1700057.0,1639308.0,677504.0,532053.0
605,4.0,0.0,0.0,0.0,0.0,0.0,14798.0,33787.0
606,150.0,4988699.0,8527622.0,1676523.0,9405440.0,2503411.0,1357048.0,1864607.0
607,38.0,0.0,431400.0,225556.0,131517.0,17193.0,603619.0,743312.0
608,124.0,6386273.0,12416680.0,8874127.0,6996917.0,791811.0,1469320.0,1856219.0
609,20.0,2952.0,17099.0,24426.0,191734.0,126926.0,0.0,17682.0
610,20.0,92550.0,237590.0,298382.0,0.0,0.0,605154.0,251893.0
611,174.0,3292090.0,2828411.0,3703901.0,2884265.0,1487981.0,5167439.0,1592622.0
612,86.0,1327648.0,2554304.0,2794029.0,4261487.0,2917716.0,685826.0,0.0
