고객번호,화장품구매횟수,화장품1,화장품2,화장품3,화장품4,화장품5,화장품6
398,15.0,0.0,200610.0,445992.0,319262.0,293041.0,214951.0
399,45.0,3146715.0,950202.0,2183127.0,2659799.0,2325109.0,1399725.0
400,57.0,2787731.0,1330563.0,2068283.0,1877920.0,1886384.0,1576985.0
401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,22.0,1936326.0,259581.0,1089700.0,677986.0,705524.0,1420422.0
403,9.0,100738.0,11228.0,5649.0,8780.0,0.0,14412.0
404,26.0,24700.0,262260.0,637550.0,445635.0,143005.0,229427.0
405,10.0,116857.0,90030.0,262963.0,0.0,47432.0,345207.0
406,26.0,4330.0,72930.0,96598.0,14340.0,94442.0,45768.0
407,39.0,1065731.0,1543480.0,932487.0,1843112.0,2375628.0,1951767.0
408,19.0,461522.0,593329.0,259855.0,0.0,538042.0,520085.0
409,38.0,1348844.0,1127018.0,468759.0,674440.0,496271.0,1102688.0
410,12.0,14662.0,20396.0,14066.0,11281.0,17092.0,129506.0
411,24.0,1699218.0,993621.0,751323.0,270441.0,778046.0,2242211.0
412,30.0,719836.0,1433468.0,1161330.0,966501.0,1140305.0,1393025.0
413,8.0,9644.0,249281.0,0.0,24698.0,132751.0,0.0
414,7.0,0.0,53822.0,0.0,339968.0,103765.0,54314.0
415,71.0,0.0,23280.0,49823.0,0.0,112907.0,14260.0
416,29.0,199124.0,57582.0,2006483.0,2067081.0,129707.0,0.0
417,28.0,567258.0,378350.0,542025.0,481064.0,446716.0,316822.0
418,55.0,18107.0,31613.0,0.0,148564.0,276727.0,136229.0
419,47.0,419749.0,423108.0,287594.0,568063.0,760388.0,670482.0
420,34.0,166305.0,599768.0,162127.0,185793.0,495767.0,844201.0
421,137.0,972501.0,731467.0,529882.0,726480.0,1832934.0,951029.0
422,3.0,0.0,0.0,17964.0,84249.0,0.0,0.0
423,32.0,353167.0,338466.0,451867.0,205569.0,385752.0,414889.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,16.0,9841.0,148950.0,22483.0,39553.0,35094.0,17908.0
426,19.0,0.0,139885.0,0.0,354425.0,172942.0,388133.0
427,9.0,495472.0,0.0,1114612.0,347950.0,221235.0,990200.0
428,32.0,2493714.0,1067766.0,566711.0,870332.0,246074.0,192003.0
429,3.0,35426.0,1545.0,0.0,0.0,0.0,26594.0
430,2.0,0.0,0.0,91232.0,0.0,0.0,226264.0
431,8.0,113117.0,193759.0,136311.0,151649.0,105687.0,145677.0
432,9.0,74788.0,293471.0,17456.0,0.0,37784.0,0.0
433,40.0,306238.0,284819.0,621338.0,129434.0,413543.0,737556.0
434,18.0,263628.0,596780.0,578518.0,289818.0,391092.0,305670.0
435,13.0,246604.0,172519.0,219782.0,118455.0,65536.0,6434.0
436,33.0,916894.0,710451.0,514854.0,3124057.0,1424242.0,702866.0
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,38.0,1608064.0,3051837.0,2662902.0,426816.0,421129.0,3082443.0
439,4.0,0.0,4532.0,0.0,0.0,26194.0,0.0
440,33.0,371234.0,156574.0,682631.0,694214.0,161667.0,295430.0
441,24.0,26057.0,282655.0,82476.0,139323.0,168441.0,452421.0
442,27.0,26175.0,44325.0,12993.0,42481.0,4207.0,320577.0
443,6.0,0.0,0.0,0.0,130586.0,0.0,331084.0
444,15.0,198297.0,0.0,521452.0,98971.0,664158.0,58175.0
445,5.0,9841.0,29224.0,0.0,109968.0,0.0,0.0
446,18.0,181362.0,172436.0,0.0,101028.0,53551.0,322024.0
447,10.0,385159.0,290639.0,0.0,0.0,420220.0,101872.0
448,13.0,207537.0,931610.0,591172.0,872824.0,595689.0,158920.0
449,23.0,388505.0,430679.0,741663.0,665704.0,337237.0,510649.0
450,16.0,33556.0,0.0,101174.0,657990.0,172942.0,149752.0
451,4.0,0.0,0.0,0.0,10553.0,12035.0,2145.0
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,29.0,3247.0,192956.0,937413.0,228670.0,390527.0,162995.0
454,8.0,8187.0,5665.0,0.0,13480.0,109510.0,37424.0
455,23.0,1216096.0,441340.0,1371191.0,753856.0,392963.0,89647.0
456,14.0,168273.0,864088.0,1808.0,2078735.0,1051487.0,488987.0
457,184.0,7211304.0,4259594.0,1049821.0,15193808.0,6957430.0,7001846.0
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,18.0,391360.0,85085.0,640115.0,104292.0,174004.0,75385.0
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,64.0,990154.0,1112647.0,718897.0,471928.0,961193.0,948701.0
464,99.0,29718.0,133396.0,154446.0,91196.0,147527.0,369991.0
465,25.0,73804.0,69632.0,63835.0,65422.0,115650.0,36674.0
466,9.0,44282.0,24465.0,36493.0,1348.0,1310274.0,0.0
467,11.0,23912.0,0.0,58242.0,0.0,0.0,86538.0
468,28.0,411336.0,908691.0,868878.0,550816.0,755837.0,662170.0
469,3.0,0.0,0.0,59891.0,9667.0,0.0,22519.0
470,25.0,45335.0,109860.0,38752.0,15431.0,12975.0,52973.0
471,16.0,0.0,597502.0,1243749.0,717804.0,1232238.0,245513.0
472,2.0,0.0,0.0,0.0,0.0,11125.0,10723.0
473,7.0,0.0,0.0,8925.0,15520.0,13046.0,20374.0
474,31.0,314898.0,1200873.0,519203.0,161181.0,139668.0,230875.0
475,28.0,70902.0,307481.0,114449.0,251594.0,173345.0,307977.0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,24.0,608589.0,0.0,1531626.0,1242857.0,2396410.0,911758.0
478,45.0,99144.0,757010.0,1279677.0,1027578.0,1639662.0,647586.0
479,6.0,0.0,26061.0,0.0,22171.0,6473.0,37103.0
480,141.0,5174556.0,4634102.0,5175482.0,5556471.0,5164271.0,4211940.0
481,34.0,484843.0,621452.0,467966.0,1756335.0,189934.0,2016054.0
482,29.0,39116.0,203752.0,16947.0,111431.0,30239.0,129699.0
483,7.0,0.0,31315.0,118065.0,63187.0,30745.0,143640.0
484,6.0,347765.0,44036.0,0.0,0.0,56687.0,0.0
485,13.0,385159.0,229967.0,282282.0,441422.0,171020.0,715894.0
486,26.0,936723.0,404153.0,524853.0,518134.0,342041.0,865915.0
487,28.0,29266.0,74403.0,0.0,61653.0,71805.0,144261.0
488,2.0,0.0,2060.0,0.0,0.0,0.0,1072.0
489,30.0,727453.0,359840.0,640432.0,430691.0,166217.0,891437.0
490,27.0,362723.0,760358.0,907574.0,452730.0,834825.0,393764.0
491,1.0,0.0,0.0,0.0,0.0,0.0,70292.0
492,17.0,111651.0,347831.0,1526598.0,711456.0,639582.0,0.0
493,6.0,12399.0,0.0,0.0,26162.0,0.0,4504.0
494,34.0,1030797.0,1585560.0,1531737.0,523676.0,692780.0,1413558.0
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,12.0,454948.0,0.0,7908.0,0.0,17091.0,836383.0
497,29.0,57075.0,114134.0,56377.0,26605.0,49010.0,121347.0
498,9.0,11809.0,0.0,31635.0,2634.0,21148.0,33028.0
499,6.0,19681.0,15142.0,0.0,5747.0,11530.0,11957.0
500,8.0,60765.0,0.0,166365.0,54762.0,80908.0,98655.0
501,48.0,1005902.0,2059565.0,2220696.0,1800411.0,3384962.0,2410301.0
502,16.0,226136.0,387518.0,262963.0,286448.0,548610.0,738575.0
503,11.0,338958.0,342596.0,0.0,348792.0,131729.0,58067.0
504,13.0,0.0,1695522.0,192124.0,0.0,126167.0,1402352.0
505,25.0,875002.0,1193459.0,99197.0,645945.0,1084478.0,173558.0
506,10.0,19484.0,10301.0,18077.0,164952.0,166014.0,0.0
507,31.0,421893.0,254823.0,323735.0,588877.0,394095.0,528022.0
508,20.0,33458.0,85188.0,26551.0,305338.0,139031.0,80318.0
509,8.0,0.0,0.0,514854.0,560835.0,37622.0,381174.0
510,24.0,0.0,1159878.0,308042.0,120477.0,797758.0,1146171.0
511,31.0,47923.0,79110.0,146310.0,64740.0,29228.0,22294.0
512,48.0,188841.0,150187.0,83901.0,135419.0,186211.0,47934.0
513,20.0,338417.0,631185.0,115127.0,2005979.0,76863.0,1532161.0
514,22.0,584873.0,15297.0,0.0,710844.0,0.0,486627.0
515,32.0,2059973.0,1825570.0,369222.0,3854412.0,983848.0,4806391.0
516,6.0,5609.0,18531.0,0.0,6243.0,7120.0,0.0
517,1.0,0.0,41100.0,0.0,0.0,0.0,0.0
518,57.0,1531730.0,974307.0,667210.0,2917761.0,438524.0,1008590.0
519,16.0,9250.0,49959.0,14462.0,139676.0,118784.0,6863.0
520,6.0,56091.0,0.0,53666.0,25275.0,9608.0,142621.0
521,78.0,1786504.0,3002342.0,4129901.0,2340358.0,2485611.0,3859192.0
522,16.0,24601.0,85498.0,40221.0,0.0,0.0,2144.0
523,1.0,0.0,0.0,0.0,0.0,20126.0,0.0
524,14.0,13973.0,46354.0,30279.0,0.0,63968.0,0.0
525,7.0,24601.0,0.0,0.0,102828.0,140983.0,0.0
526,17.0,2243646.0,194738.0,579592.0,14898.0,0.0,296448.0
527,3.0,0.0,0.0,4858.0,0.0,0.0,80747.0
528,15.0,15745.0,0.0,0.0,71390.0,119846.0,103802.0
529,26.0,1200499.0,1067426.0,796368.0,390740.0,113373.0,1152766.0
530,16.0,44282.0,56655.0,396563.0,97552.0,141590.0,286314.0
531,34.0,390768.0,897153.0,1250980.0,566245.0,277668.0,814978.0
532,12.0,55156.0,305317.0,0.0,929271.0,319993.0,571504.0
533,34.0,27307.0,36773.0,39995.0,10021.0,13471.0,67526.0
534,1.0,0.0,0.0,0.0,0.0,18255.0,0.0
535,34.0,3353317.0,2277677.0,1347013.0,63187.0,531418.0,1168475.0
536,3.0,24601.0,0.0,40673.0,48776.0,0.0,0.0
537,29.0,0.0,12361.0,18981.0,33878.0,226139.0,24717.0
538,34.0,496309.0,369236.0,492652.0,542568.0,408335.0,534294.0
539,12.0,78528.0,0.0,134447.0,0.0,291251.0,345347.0
540,1.0,0.0,0.0,0.0,0.0,2346.0,0.0
541,11.0,19071.0,30903.0,21692.0,55871.0,6068.0,10616.0
542,1.0,0.0,0.0,0.0,0.0,57647.0,0.0
543,7.0,0.0,5150.0,5593.0,0.0,24879.0,22304.0
544,10.0,308501.0,1176874.0,364928.0,67400.0,0.0,410546.0
545,60.0,1596579.0,1386032.0,904468.0,875572.0,615207.0,849561.0
546,14.0,768449.0,611613.0,257314.0,399343.0,0.0,162995.0
547,53.0,1357404.0,1428266.0,2096755.0,1461683.0,2703610.0,1296063.0
548,31.0,145689.0,194275.0,14687.0,62166.0,56434.0,85786.0
549,28.0,410400.0,1982607.0,524061.0,791945.0,1228445.0,985105.0
550,6.0,0.0,0.0,5875.0,11352.0,7079.0,703937.0
551,24.0,44715.0,46354.0,4565.0,133637.0,132084.0,19495.0
552,12.0,22633.0,180472.0,89085.0,412821.0,31706.0,79353.0
553,36.0,499998.0,1044353.0,941018.0,1877608.0,380462.0,1014242.0
554,119.0,2033058.0,2031122.0,3552509.0,892156.0,3773874.0,1513878.0
555,22.0,49203.0,283584.0,107106.0,62965.0,15372.0,5898.0
556,42.0,482581.0,291464.0,477072.0,216673.0,405634.0,249212.0
557,22.0,155796.0,89617.0,76262.0,17027.0,71401.0,53402.0
558,18.0,116118.0,35023.0,28471.0,287334.0,249451.0,150341.0
559,35.0,4301257.0,1822120.0,3297230.0,1224987.0,1326850.0,596972.0
560,4.0,70114.0,0.0,0.0,15963.0,0.0,1253030.0
561,25.0,180918.0,1587980.0,830128.0,0.0,155294.0,1252012.0
562,2.0,0.0,0.0,0.0,28379.0,6877.0,0.0
563,45.0,138260.0,64277.0,289908.0,360365.0,377135.0,318378.0
564,49.0,2522429.0,4029801.0,4207856.0,2159482.0,4352362.0,1110409.0
565,24.0,190710.0,292360.0,487795.0,818061.0,319942.0,109378.0
566,14.0,931752.0,463848.0,0.0,54939.0,129454.0,224119.0
567,31.0,171275.0,354194.0,557730.0,35385.0,442267.0,365990.0
568,33.0,42216.0,40173.0,135013.0,187477.0,59255.0,113132.0
569,20.0,29285.0,33529.0,195433.0,294032.0,175187.0,139426.0
570,3.0,0.0,6160.0,0.0,0.0,0.0,24546.0
571,10.0,6386.0,36362.0,17286.0,77509.0,0.0,189483.0
572,15.0,411335.0,97858.0,550612.0,591520.0,325657.0,1163490.0
573,34.0,0.0,1391854.0,1813682.0,567621.0,1039422.0,1589800.0
574,49.0,558344.0,691436.0,735618.0,714612.0,375567.0,504589.0
575,8.0,5708.0,55624.0,0.0,98439.0,52591.0,116886.0
576,13.0,12990.0,0.0,183029.0,283788.0,162373.0,340575.0
577,9.0,93485.0,0.0,0.0,132973.0,95927.0,29543.0
578,107.0,2018984.0,2704751.0,2242161.0,2501631.0,1207711.0,1361389.0
579,1.0,0.0,0.0,0.0,22348.0,0.0,0.0
580,20.0,130437.0,114546.0,66659.0,26605.0,87886.0,95975.0
581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,29.0,120153.0,507061.0,240141.0,92674.0,60934.0,459230.0
583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,25.0,266433.0,274003.0,85470.0,234968.0,466893.0,105786.0
585,11.0,664435.0,391433.0,712683.0,943594.0,627547.0,1098184.0
586,7.0,0.0,332203.0,0.0,77155.0,0.0,37746.0
587,26.0,1089349.0,5445809.0,1144156.0,9566923.0,7171126.0,2444936.0
588,44.0,357949.0,2188108.0,2729277.0,371672.0,309880.0,119191.0
589,24.0,54221.0,170995.0,1306454.0,172135.0,32363.0,476011.0
590,20.0,14958.0,5150.0,127103.0,399386.0,195192.0,25414.0
591,6.0,3149.0,1648.0,0.0,0.0,16778.0,2252.0
592,1.0,0.0,0.0,0.0,0.0,117317.0,0.0
593,14.0,78715.0,821391.0,260816.0,177367.0,303407.0,993148.0
594,9.0,1487400.0,0.0,57959.0,101099.0,0.0,3374013.0
595,29.0,556729.0,244130.0,784651.0,371407.0,45511.0,297682.0
596,33.0,302204.0,337456.0,758723.0,606640.0,754219.0,438050.0
597,82.0,387186.0,1145887.0,1093257.0,649748.0,946792.0,890965.0
598,2.0,0.0,171252.0,36154.0,0.0,0.0,0.0
599,4.0,0.0,0.0,8790.0,144909.0,0.0,45843.0
600,14.0,50384.0,28636.0,51293.0,0.0,27964.0,164926.0
601,5.0,0.0,0.0,208054.0,77155.0,29784.0,0.0
602,15.0,160795.0,0.0,234210.0,698827.0,15170.0,463251.0
603,30.0,405479.0,265761.0,0.0,407766.0,707848.0,23591.0
604,20.0,0.0,310160.0,210483.0,234213.0,43691.0,111952.0
605,2.0,0.0,0.0,15704.0,0.0,0.0,0.0
606,13.0,43003.0,2209740.0,86939.0,246008.0,0.0,0.0
607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,28.0,108443.0,1165081.0,279062.0,32015.0,9962.0,4605853.0
609,15.0,108934.0,58715.0,6892.0,8780.0,18609.0,19784.0
610,6.0,65440.0,0.0,40786.0,0.0,1254892.0,0.0
611,92.0,1768702.0,2734568.0,1671210.0,1062961.0,1280216.0,4027647.0
612,9.0,839676.0,0.0,64399.0,0.0,111452.0,84768.0
613,54.0,427375.0,996606.0,558125.0,506737.0,846506.0,541799.0
614,28.0,656266.0,564434.0,339169.0,185349.0,183207.0,739593.0
615,5.0,29915.0,0.0,0.0,0.0,177493.0,218758.0
616,22.0,9742.0,19365.0,91017.0,16407.0,136078.0,71418.0
617,18.0,686181.0,539199.0,1546483.0,542610.0,843573.0,424647.0
618,11.0,0.0,1079375.0,405714.0,162645.0,437159.0,161977.0
619,6.0,984.0,0.0,52197.0,32813.0,29734.0,8043.0
620,37.0,444989.0,1678629.0,4491835.0,3352729.0,2068225.0,4176551.0
621,1.0,0.0,25752.0,0.0,0.0,0.0,0.0
622,11.0,48612.0,143851.0,138504.0,25275.0,205609.0,268536.0
623,48.0,12301.0,106922.0,128800.0,270954.0,249825.0,420701.0
624,30.0,278981.0,14215.0,25986.0,17471.0,164954.0,56942.0
625,5.0,70114.0,24465.0,164218.0,47180.0,24020.0,0.0
626,19.0,30603.0,103678.0,57281.0,6030.0,108821.0,10616.0
627,32.0,101358.0,461787.0,389388.0,466034.0,344317.0,190556.0
628,23.0,262546.0,23022.0,1808.0,112620.0,96988.0,121389.0
629,46.0,124975.0,139164.0,170092.0,161227.0,317767.0,166106.0
630,11.0,224364.0,97858.0,381028.0,353847.0,0.0,397302.0
631,6.0,175752.0,0.0,0.0,16850.0,86471.0,175220.0
632,2.0,0.0,0.0,0.0,0.0,34184.0,0.0
633,101.0,570703.0,1185053.0,633373.0,1246306.0,1028012.0,499850.0
634,16.0,0.0,0.0,101965.0,107396.0,626435.0,516491.0
635,24.0,357310.0,384736.0,0.0,270574.0,36409.0,154417.0
636,2.0,49203.0,0.0,0.0,0.0,21137.0,0.0
637,28.0,0.0,0.0,107332.0,15963.0,644972.0,1095289.0
638,28.0,267072.0,719103.0,159698.0,458715.0,320763.0,661452.0
639,29.0,620397.0,463848.0,377808.0,492017.0,1103797.0,600457.0
640,16.0,42068.0,120252.0,40786.0,118517.0,197104.0,205354.0
641,60.0,1682735.0,1716432.0,2063426.0,1917933.0,3601998.0,1663574.0
642,15.0,632255.0,731258.0,664384.0,203972.0,637964.0,657077.0
643,15.0,80693.0,287394.0,110201.0,48776.0,46522.0,531667.0
644,3.0,0.0,3605.0,0.0,1774.0,0.0,223047.0
645,31.0,787736.0,735995.0,366737.0,242993.0,860868.0,158813.0
646,13.0,63077.0,6490.0,36155.0,56403.0,33172.0,53242.0
647,2.0,0.0,0.0,0.0,11431.0,0.0,0.0
648,3.0,0.0,0.0,62139.0,10642.0,0.0,133453.0
649,60.0,464474.0,803775.0,365605.0,384355.0,1103543.0,527968.0
650,5.0,18480.0,0.0,24630.0,6119.0,0.0,0.0
651,28.0,0.0,542855.0,156026.0,270085.0,495716.0,169966.0
652,51.0,2114735.0,1791063.0,1500836.0,925902.0,1259594.0,1086978.0
653,32.0,31489.0,44088.0,16834.0,35562.0,142550.0,87910.0
654,10.0,100029.0,27400.0,0.0,118792.0,33628.0,165408.0
655,10.0,49203.0,2472.0,42481.0,0.0,18608.0,4826.0
656,14.0,100029.0,343997.0,272622.0,246850.0,0.0,0.0
657,21.0,2040784.0,781681.0,42085.0,95201.0,48039.0,713106.0
658,30.0,435594.0,286343.0,814761.0,313409.0,0.0,282338.0
659,15.0,9250.0,7417.0,22641.0,39909.0,65737.0,33136.0
660,1.0,0.0,0.0,0.0,1862.0,0.0,0.0
661,5.0,27061.0,9786.0,0.0,0.0,0.0,46914.0
662,92.0,357724.0,153586.0,217285.0,260794.0,305522.0,216999.0
663,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,6.0,89746.0,25443.0,42933.0,0.0,0.0,342183.0
665,72.0,213146.0,504278.0,229579.0,271948.0,587092.0,585444.0
666,1.0,0.0,0.0,3728.0,0.0,0.0,0.0
667,10.0,0.0,40431.0,384948.0,115289.0,0.0,224280.0
668,21.0,22830.0,14936.0,65699.0,31749.0,0.0,19709.0
669,26.0,435739.0,1987654.0,277594.0,576267.0,654448.0,154417.0
670,30.0,1391306.0,520895.0,693895.0,429938.0,1457619.0,1996644.0
671,50.0,77976.0,55871.0,92644.0,51508.0,42283.0,35441.0
672,10.0,128419.0,112537.0,0.0,513921.0,62451.0,228194.0
673,48.0,1894728.0,829209.0,843729.0,1273310.0,3240327.0,1107011.0
674,9.0,552646.0,421305.0,236130.0,814115.0,278629.0,0.0
675,13.0,32375.0,35022.0,278498.0,201978.0,174964.0,0.0
676,6.0,0.0,122169.0,0.0,0.0,0.0,2343064.0
677,58.0,297980.0,72775.0,67675.0,79373.0,69834.0,333230.0
678,3.0,0.0,2678.0,8248.0,0.0,17092.0,0.0
679,1.0,11809.0,0.0,0.0,0.0,0.0,0.0
680,27.0,70950.0,141637.0,76782.0,106013.0,181235.0,0.0
681,32.0,1021696.0,202927.0,681274.0,651823.0,577484.0,336715.0
682,20.0,112515.0,33478.0,76850.0,21196.0,30128.0,19967.0
683,27.0,114219.0,61599.0,33895.0,44341.0,56252.0,84071.0
684,2.0,292609.0,0.0,0.0,0.0,0.0,0.0
685,9.0,5806.0,21219.0,5423.0,14012.0,0.0,20804.0
686,60.0,1524203.0,1282405.0,411103.0,369925.0,481203.0,516279.0
687,9.0,0.0,132109.0,48300.0,8424.0,136532.0,0.0
688,37.0,59831.0,26472.0,104225.0,51003.0,159644.0,79890.0
689,3.0,146132.0,0.0,0.0,0.0,0.0,41768.0
690,16.0,0.0,189061.0,120212.0,142381.0,79179.0,150396.0
691,19.0,311453.0,1610798.0,1111731.0,17134.0,334658.0,10616.0
692,42.0,68392.0,94758.0,346230.0,196080.0,110289.0,170202.0
693,46.0,620595.0,777097.0,879048.0,935725.0,884532.0,1706202.0
694,23.0,1130237.0,249383.0,364927.0,794872.0,80858.0,224119.0
695,7.0,357802.0,150702.0,356341.0,0.0,0.0,0.0
696,15.0,172947.0,0.0,261607.0,233372.0,67255.0,85573.0
697,25.0,75773.0,2866781.0,122922.0,1198071.0,212486.0,351835.0
698,9.0,200993.0,137001.0,0.0,18624.0,259413.0,206801.0
699,6.0,143524.0,282810.0,0.0,0.0,0.0,1609.0
700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,13.0,0.0,1037297.0,3444278.0,416192.0,85965.0,1334528.0
702,22.0,19091.0,16687.0,20902.0,65980.0,17315.0,7989.0
703,8.0,38329.0,1195157.0,1230248.0,567132.0,0.0,672358.0
704,7.0,49203.0,30655.0,0.0,305160.0,75245.0,49864.0
705,7.0,19484.0,12877.0,19659.0,4833.0,4450.0,0.0
706,13.0,61405.0,47075.0,0.0,74273.0,115700.0,0.0
707,2.0,5904.0,0.0,0.0,49485.0,0.0,0.0
708,33.0,997261.0,341164.0,941299.0,314435.0,786785.0,1013233.0
709,14.0,24109.0,542618.0,0.0,25275.0,185786.0,674384.0
710,23.0,184689.0,138959.0,23715.0,0.0,88757.0,201118.0
711,10.0,25241.0,35229.0,760983.0,505364.0,441963.0,0.0
712,15.0,0.0,0.0,373515.0,64606.0,210040.0,24331.0
713,14.0,121531.0,272046.0,692290.0,384177.0,89353.0,36674.0
714,12.0,62054.0,48939.0,0.0,9578.0,98203.0,23012.0
715,15.0,436576.0,2201655.0,1414633.0,3345722.0,1148143.0,1109390.0
716,43.0,1672303.0,176145.0,256636.0,992726.0,80807.0,254573.0
717,48.0,1242362.0,1529524.0,967115.0,1095110.0,505880.0,1396134.0
718,4.0,6790.0,0.0,0.0,4869.0,0.0,14959.0
719,21.0,8758.0,11537.0,29601.0,9356.0,34031.0,19741.0
720,72.0,178410.0,297386.0,167097.0,241310.0,350608.0,462929.0
721,18.0,56681.0,121550.0,47452.0,61591.0,100630.0,11313.0
722,17.0,9841.0,45943.0,10168.0,14189.0,59012.0,0.0
723,12.0,11809.0,98269.0,5593.0,161227.0,0.0,35655.0
724,8.0,172160.0,14318.0,19772.0,99902.0,5967.0,0.0
725,9.0,6179.0,8035.0,29941.0,2394.0,9911.0,0.0
726,33.0,18697.0,69480.0,90385.0,460791.0,53461.0,262403.0
727,54.0,696564.0,495111.0,1224543.0,1497192.0,532935.0,896477.0
728,16.0,379205.0,39143.0,254659.0,50550.0,0.0,191992.0
729,16.0,285966.0,103009.0,434524.0,452951.0,44196.0,655253.0
730,31.0,193269.0,227123.0,87944.0,61635.0,38937.0,217632.0
731,20.0,68766.0,22662.0,80103.0,0.0,13957.0,28203.0
732,4.0,86006.0,193760.0,59032.0,0.0,0.0,0.0
733,170.0,490071.0,1232644.0,1110440.0,1445045.0,639531.0,915939.0
734,20.0,47039.0,49032.0,296461.0,49751.0,135724.0,13833.0
735,31.0,486124.0,1619554.0,646646.0,477694.0,420370.0,1047248.0
736,3.0,0.0,310211.0,80499.0,0.0,0.0,0.0
737,13.0,8856.0,20601.0,0.0,30862.0,71402.0,19302.0
738,15.0,21403.0,33003.0,30099.0,2927.0,23565.0,32975.0
739,7.0,0.0,25731.0,13558.0,8859.0,25284.0,110923.0
740,19.0,74492.0,6953.0,25478.0,39731.0,35853.0,11688.0
741,51.0,346033.0,138670.0,188340.0,46878.0,251999.0,74420.0
742,9.0,621677.0,329628.0,425034.0,3547.0,0.0,74420.0
743,12.0,46153.0,9013.0,38752.0,0.0,0.0,7506.0
744,2.0,0.0,0.0,0.0,49219.0,0.0,0.0
745,3.0,1476.0,2060.0,0.0,6651.0,0.0,0.0
746,11.0,135357.0,650756.0,72308.0,159631.0,423708.0,113668.0
747,64.0,640127.0,691034.0,394980.0,532811.0,745166.0,628648.0
748,33.0,941200.0,1680379.0,154049.0,533299.0,331118.0,351888.0
749,11.0,51417.0,7725.0,11750.0,67444.0,13370.0,83010.0
750,3.0,0.0,6181.0,20337.0,0.0,0.0,40534.0
751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,26.0,718557.0,60260.0,1170594.0,47889.0,598723.0,422824.0
753,1.0,0.0,0.0,0.0,2217.0,0.0,0.0
754,35.0,963440.0,396326.0,628963.0,712707.0,443885.0,380198.0
755,34.0,95158.0,39247.0,405431.0,125603.0,135623.0,19625.0
756,14.0,0.0,440465.0,516436.0,0.0,0.0,200978.0
757,20.0,635699.0,813870.0,243644.0,452508.0,646610.0,365615.0
758,51.0,1374626.0,1652825.0,304879.0,648278.0,2055836.0,1275443.0
759,18.0,56091.0,107644.0,0.0,160074.0,104726.0,445771.0
760,11.0,0.0,43057.0,11185.0,50462.0,0.0,17425.0
761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,2.0,0.0,21529.0,0.0,0.0,119239.0,0.0
763,9.0,104703.0,22559.0,45079.0,113737.0,39392.0,128681.0
764,9.0,40150.0,186621.0,0.0,0.0,19115.0,10616.0
765,16.0,0.0,751550.0,272623.0,1496005.0,864710.0,5289534.0
766,16.0,14269.0,88897.0,40504.0,19510.0,133499.0,18358.0
767,11.0,113314.0,210395.0,0.0,195547.0,485199.0,341272.0
768,2.0,0.0,0.0,40786.0,0.0,0.0,8150.0
769,6.0,4822.0,2060.0,3954.0,0.0,13653.0,14906.0
770,14.0,1135845.0,68192.0,61179.0,90989.0,0.0,1937613.0
771,11.0,65932.0,47384.0,65077.0,33700.0,23969.0,0.0
772,18.0,114690.0,8859.0,74567.0,575247.0,5967.0,324116.0
773,34.0,195335.0,177175.0,1280864.0,544827.0,222043.0,151200.0
774,11.0,812436.0,25752.0,16947.0,0.0,171981.0,3217.0
775,11.0,203699.0,167904.0,255336.0,72721.0,74840.0,79353.0
776,41.0,75478.0,243503.0,199185.0,253901.0,180728.0,125731.0
777,4.0,28242.0,57684.0,0.0,0.0,0.0,0.0
778,26.0,114397.0,61703.0,58073.0,84179.0,34174.0,104339.0
779,99.0,626991.0,2815195.0,1730653.0,1938502.0,1295143.0,1214482.0
780,41.0,83202.0,543526.0,135465.0,181181.0,735511.0,774693.0
781,46.0,9460600.0,770144.0,919834.0,2301472.0,662489.0,1294316.0
782,8.0,2559.0,4017.0,19094.0,7982.0,1011.0,3217.0
783,9.0,760035.0,0.0,0.0,61502.0,727318.0,0.0
784,27.0,797479.0,1223124.0,413566.0,675991.0,1052265.0,84553.0
785,19.0,240012.0,163938.0,257257.0,193951.0,171122.0,674610.0
786,7.0,324394.0,0.0,44063.0,190670.0,219141.0,0.0
787,20.0,364297.0,76329.0,309851.0,0.0,74082.0,422127.0
788,12.0,139835.0,35023.0,180318.0,357616.0,106192.0,4075.0
789,18.0,0.0,0.0,791035.0,163640.0,119138.0,371833.0
790,12.0,9742.0,10198.0,4067.0,64561.0,63716.0,153259.0
791,10.0,26816.0,48414.0,5649.0,27758.0,42477.0,0.0
792,31.0,614542.0,621400.0,831595.0,935613.0,1013532.0,1657893.0
